domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons,shopify_detected,shopify_confidence,shopify_signals,shopify_detection_error,shopify_review_needed
rapha.cc,Rapha,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/rapha,https://www.rapha.cc/,"Rapha is the ultimate brand for cycling enthusiasts who value high-quality and innovative clothing. With a commitment to improving the riding experience, Rapha inspires a community of passionate riders through beautiful films, unique events, and their own cycling club.","Rapha is the ultimate brand for cycling enthusiasts who value high-quality and innovative clothing. With a commitment to improving the riding experience, Rapha inspires a community of passionate riders through beautiful films, unique events, and their own cycling club.",Apparel,Apparel,high,0,,0,none,,,0
rara.jewelry,Rara,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/rara,https://rara.jewelry/,Rara is a bespoke fine jewelry brand that creates unique pieces using ethically sourced natural stones and high-quality materials. Their modern designs capture the wearer's inner beauty without luxury markups.,Rara is a bespoke fine jewelry brand that creates unique pieces using ethically sourced natural stones and high-quality materials. Their modern designs capture the wearer's inner beauty without luxury markups.,Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
rarebeauty.com,Rare Beauty,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/rare-beauty,https://www.rarebeauty.com/,"Rare Beauty is a new beauty brand founded by Selena Gomez. The company's mission is to celebrate diversity and inclusivity, and to empower people to feel beautiful in their own skin.","Rare Beauty is a new beauty brand founded by Selena Gomez. The company's mission is to celebrate diversity and inclusivity, and to empower people to feel beautiful in their own skin.",Beauty,Beauty,high,0,,0,none,,HTTPError: 429,1
ratioclothing.com,Ratio Clothing,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/ratio-clothing,https://www.ratioclothing.com/,"Ratio Clothing is a United States-based modern apparel retailer that sells men's Clothing. Ratio Clothing offers the perfect costum shirt for any ocassion, from work to pleasure. Ratio Clothing's broad selection of fabrics provide the perfect fit without compromising comfort.","Ratio Clothing is a United States-based modern apparel retailer that sells men's Clothing. Ratio Clothing offers the perfect costum shirt for any ocassion, from work to pleasure. Ratio Clothing's broad selection of fabrics provide the perfect fit without compromising comfort.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
ravecoffee.co.uk,Rave Coffee,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/rave-coffee,https://ravecoffee.co.uk/,"Indulge in the rich and flavorful world of Rave Coffee, where passion and quality meet affordability. Sourced from the finest beans, their blends and single-origin offerings are roasted in-house for maximum freshness, all while prioritizing a welcoming customer experience.","Indulge in the rich and flavorful world of Rave Coffee, where passion and quality meet affordability. Sourced from the finest beans, their blends and single-origin offerings are roasted in-house for maximum freshness, all while prioritizing a welcoming customer experience.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
rayconglobal.com,Raycon,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/raycon,https://rayconglobal.com,"Using light therapy, high-frequent vibrations and heat therapy, Guashaman™ can improve your looks by reducing fine lines, circulation, reducing pore sizes, and improving skin texture. If you want a smaller and more toned body then Quake may be for you!","Using light therapy, high-frequent vibrations and heat therapy, Guashaman™ can improve your looks by reducing fine lines, circulation, reducing pore sizes, and improving skin texture. If you want a smaller and more toned body then Quake may be for you!",Electronics & Games,Electronics & Games,high,0,,0,none,,HTTPError: 429,1
readthelabel.se,Read The Label,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/read-the-label,https://readthelabel.se/,"Experience Mindful Luxury with Read The Label, a luxury bedding brand dedicated to sustainability and ethical production. Made with 100% organic and Fairtrade certified cotton, their minimalistic Scandinavian designs offer a clean and modern aesthetic. With full transparency from seed to sheet, you can trust that Read The Label is the epitome of quality and conscience.","Experience Mindful Luxury with Read The Label, a luxury bedding brand dedicated to sustainability and ethical production. Made with 100% organic and Fairtrade certified cotton, their minimalistic Scandinavian designs offer a clean and modern aesthetic. With full transparency from seed to sheet, you can trust that Read The Label is the epitome of quality and conscience.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
rebag.com,Rebag,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/rebag,https://rebag.com/,"Rebag is a luxury fashion and accessories resale company with a tech-driven approach to the primary and secondary markets. Their e-commerce platform makes it easy for our customers to buy and sell their luxury items in a trusted, reliable environment. If you’re thinking of buying or selling, Rebag is the place to do it. At Rebag you can shop, sell and trade the world's most sought-after luxury items including handbags, fine jewelry, watches, and small leather goods.","Rebag is a luxury fashion and accessories resale company with a tech-driven approach to the primary and secondary markets. Their e-commerce platform makes it easy for our customers to buy and sell their luxury items in a trusted, reliable environment. If you’re thinking of buying or selling, Rebag is the place to do it. At Rebag you can shop, sell and trade the world's most sought-after luxury items including handbags, fine jewelry, watches, and small leather goods.",Apparel,Apparel,high,0,,0,none,,,0
rebeccaminkoff.com,Rebecca Minkoff,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/rebecca-minkoff,https://rebeccaminkoff.com,Rebecca Minkoff is a United States-based modern apparel retailer that sells women's Clothing. Rebecca Minkoff brings celebrity alike pieces at an accesible pricepoint. Rebecca Minkoff's playful style with an edge motivates women to feel empowered and elegant.,Rebecca Minkoff is a United States-based modern apparel retailer that sells women's Clothing. Rebecca Minkoff brings celebrity alike pieces at an accesible pricepoint. Rebecca Minkoff's playful style with an edge motivates women to feel empowered and elegant.,Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
rec-room.com,Rec Room,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/rec-room,https://rec-room.com/,"Rec Room offers clothing that is both comfortable and stylish, made from high-quality microfiber nylon/lycra® fabric. Their attention to detail ensures that each style is perfect for any occasion, making it a must-have for those who value versatility in their wardrobe.","Rec Room offers clothing that is both comfortable and stylish, made from high-quality microfiber nylon/lycra® fabric. Their attention to detail ensures that each style is perfect for any occasion, making it a must-have for those who value versatility in their wardrobe.",Apparel,Apparel,high,0,,0,none,,,0
recipeformen.se,Recipe for men,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/recipe-for-men,https://recipeformen.se/,"Introducing Recipe for men, a Swedish brand offering a range of skincare products tailored to men's specific needs. With over 30 products, their logical and simple formulations provide visible results. Packaged in sleek red containers, Recipe for men embodies a masculine and stylish approach to skincare. Their commitment to sustainability is reflected in their production and development practices. Available in 20 countries, Recipe for men guarantees a skincare experience that is effective and enjoyable.","Introducing Recipe for men, a Swedish brand offering a range of skincare products tailored to men's specific needs. With over 30 products, their logical and simple formulations provide visible results. Packaged in sleek red containers, Recipe for men embodies a masculine and stylish approach to skincare. Their commitment to sustainability is reflected in their production and development practices. Available in 20 countries, Recipe for men guarantees a skincare experience that is effective and enjoyable.",Baby,Baby,high,0,,0,none,,HTTPError: 429,1
redballjets.co,Red Ball Jets,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/red-ball-jets,https://redballjets.co/,Red Ball Jets is the ultimate brand for the individualist seeking a touch of nostalgia and modern comfort. Their sneakers offer a Triple Cushion Arch Gard for natural support and a signature red dot for style.,Red Ball Jets is the ultimate brand for the individualist seeking a touch of nostalgia and modern comfort. Their sneakers offer a Triple Cushion Arch Gard for natural support and a signature red dot for style.,Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
redeepatch.com,Redee,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/redee,https://redeepatch.com/,"Redee is the ultimate solution for those who suffer from Alcohol Flush Reaction. Their range of products, including the Redee Patch and Daily Detox / Defense capsules, allows customers to enjoy their favorite drinks without discomfort. Redee believes in creating lasting memories with friends and family over drinks, and their commitment to helping customers drink healthier and happier is unmatched.","Redee is the ultimate solution for those who suffer from Alcohol Flush Reaction. Their range of products, including the Redee Patch and Daily Detox / Defense capsules, allows customers to enjoy their favorite drinks without discomfort. Redee believes in creating lasting memories with friends and family over drinks, and their commitment to helping customers drink healthier and happier is unmatched.",Wellness,Wellness,high,0,,0,none,,HTTPError: 429,1
redmagic.gg,RedMagic,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/redmagic,https://redmagic.gg,"We at REDMAGIC have finally completed our technological breakthrough and with that brings the 6. With a flurry of new upgrades and features, this smartphone is unlike any other on the market. The phone is filled with maximum storage to allow for the most immersive experience in mobile gaming.","We at REDMAGIC have finally completed our technological breakthrough and with that brings the 6. With a flurry of new upgrades and features, this smartphone is unlike any other on the market. The phone is filled with maximum storage to allow for the most immersive experience in mobile gaming.",Electronics & Games,Electronics & Games,high,0,,0,none,,HTTPError: 429,1
reelpaper.com,Reel,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/reel,https://reelpaper.com/,"Reel is the sustainable paper brand that's changing the game. Made with 100% tree-free fibers, biodegradable shipping materials, and plastic-free packaging, Reel is perfect for eco-conscious individuals who want to make a difference.","Reel is the sustainable paper brand that's changing the game. Made with 100% tree-free fibers, biodegradable shipping materials, and plastic-free packaging, Reel is perfect for eco-conscious individuals who want to make a difference.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
reggie.com,Reggie,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/reggie,https://reggie.com/,"Reggie is the first dog supplement brand built to form a lasting routine for you and your dog. At Reggie, we wholeheartedly believe in self care. But true self care doesn’t stop at you. It’s how you treat others. The coworkers, the coffee guy, the friends and family, the pets. We believe in living holistically, from the regimens you create for yourself, to the regimens you create for your dog.","Reggie is the first dog supplement brand built to form a lasting routine for you and your dog. At Reggie, we wholeheartedly believe in self care. But true self care doesn’t stop at you. It’s how you treat others. The coworkers, the coffee guy, the friends and family, the pets. We believe in living holistically, from the regimens you create for yourself, to the regimens you create for your dog.",Pets,Pets,high,0,,0,none,,HTTPError: 429,1
regimenlab.com,Regimen Lab,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/regimen-lab,https://regimenlab.com/,"Regimen Lab is the ultimate skincare brand for science-minded beauty enthusiasts. With rigorous research and testing, their effective formulations solve common skin problems for a high-quality routine.","Regimen Lab is the ultimate skincare brand for science-minded beauty enthusiasts. With rigorous research and testing, their effective formulations solve common skin problems for a high-quality routine.",Beauty,Beauty,high,0,,0,none,,HTTPError: 429,1
rejuvia.co,Rejuvia,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/rejuvia,https://www.rejuvia.co/,"Rejuvia's all-natural oral sprays offer a triple lab-tested solution for deep, restful sleep. Their vegan, non-GMO, and certified THC-free organic products are perfect for those seeking natural solutions for stress and anxiety.","Rejuvia's all-natural oral sprays offer a triple lab-tested solution for deep, restful sleep. Their vegan, non-GMO, and certified THC-free organic products are perfect for those seeking natural solutions for stress and anxiety.",Wellness,Wellness,high,0,,0,none,,HTTPError: 429,1
rembeauty.com,r.e.m. beauty,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=23,https://www.dtcetc.com/brand/r-e-m-beauty,https://rembeauty.com,r.e.m. beauty is the ethical and eco-conscious brand for beauty enthusiasts who want high-quality products without compromising their values. Their cruelty-free and vegan-friendly formulas deliver real results backed by scientific research.,r.e.m. beauty is the ethical and eco-conscious brand for beauty enthusiasts who want high-quality products without compromising their values. Their cruelty-free and vegan-friendly formulas deliver real results backed by scientific research.,Beauty,Beauty,high,0,,0,none,,HTTPError: 429,1
remedydrinks.com,Remedy Drinks,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/remedy-drinks,https://remedydrinks.com,"Remedy Drinks is an all-natural Canadian beverage company founded by Sarah and Emmet Condon in 2020. Our organic kombucha, ginger beer, and switchel are free of alcohol, added sugar, fake flavors, and colors, and are brewed with bright, fruity flavors. Our products are vegan, gluten-free, kosher, and Halal, and are available for home delivery and subscription in Canada and on Amazon in the US.","Remedy Drinks is an all-natural Canadian beverage company founded by Sarah and Emmet Condon in 2020. Our organic kombucha, ginger beer, and switchel are free of alcohol, added sugar, fake flavors, and colors, and are brewed with bright, fruity flavors. Our products are vegan, gluten-free, kosher, and Halal, and are available for home delivery and subscription in Canada and on Amazon in the US.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
remysleep.com,Remy,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/remy,https://www.remysleep.com/,"Remy's weighted blankets are a must-have for those seeking a restful night's sleep. Backed by science, Remy's high-quality blankets promote deeper sleep and reduce stress and anxiety, ensuring you wake up feeling refreshed and rejuvenated.","Remy's weighted blankets are a must-have for those seeking a restful night's sleep. Backed by science, Remy's high-quality blankets promote deeper sleep and reduce stress and anxiety, ensuring you wake up feeling refreshed and rejuvenated.",Home & Garden,Home & Garden,high,0,,0,none,,,0
renttherunway.com,Rent the Runway,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/rent-the-runway,https://renttherunway.com,"Rent the Runway is a designer fashion rental service founded in 2008 by Jenn Hyman and Jenny Fleiss. Featuring notable brands like Phillip Lim, Giambattista Valli, and Polo Ralph Lauren, it allows customers to access designer clothes and accessories at a fraction of the retail price.","Rent the Runway is a designer fashion rental service founded in 2008 by Jenn Hyman and Jenny Fleiss. Featuring notable brands like Phillip Lim, Giambattista Valli, and Polo Ralph Lauren, it allows customers to access designer clothes and accessories at a fraction of the retail price.",Apparel,Apparel,high,0,,0,none,,,0
residusofficial.com,Residus,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/residus,https://residusofficial.com/,"Residus: The Swedish brand dedicated to ethical, sustainable fashion. With transparent supply chains and low-impact materials, their stylish and practical designs empower customers to make informed choices for a conscious future.","Residus: The Swedish brand dedicated to ethical, sustainable fashion. With transparent supply chains and low-impact materials, their stylish and practical designs empower customers to make informed choices for a conscious future.",Apparel,Apparel,high,0,,0,none,,,0
retrospec.com,Retrospec,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/retrospec,https://retrospec.com/,"Retrospec brings the beauty of the outdoors to everyone with their affordable and inclusive range of outdoor essentials. From bikes to camping gear, their Adventure Labs ensure the best quality products for all.","Retrospec brings the beauty of the outdoors to everyone with their affordable and inclusive range of outdoor essentials. From bikes to camping gear, their Adventure Labs ensure the best quality products for all.",Fitness & Outdoors,Fitness & Outdoors,high,0,,0,none,,HTTPError: 429,1
reverie.com,Reverie,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/reverie,https://www.reverie.com/,"Having trouble sleeping? Reverie adjustable beds are the key to our custom sleep system. Each mattress is designed to meet the unique needs of different bodies, and a few easy clicks can adjust your bed to provide just the right level of firmness.","Having trouble sleeping? Reverie adjustable beds are the key to our custom sleep system. Each mattress is designed to meet the unique needs of different bodies, and a few easy clicks can adjust your bed to provide just the right level of firmness.",Home & Garden,Home & Garden,high,0,,0,none,,HTTPError: 429,1
revolve.com,Revolve,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/revolve,https://www.revolve.com/,"Revolve is the ultimate destination for fashion-forward Millennials and Gen Zers. With a vast selection of trendy apparel, accessories, and beauty products, Revolve offers convenience and style, all while prioritizing sustainability and social responsibility.","Revolve is the ultimate destination for fashion-forward Millennials and Gen Zers. With a vast selection of trendy apparel, accessories, and beauty products, Revolve offers convenience and style, all while prioritizing sustainability and social responsibility.",Apparel,Apparel,high,0,,0,none,,TimeoutError: The read operation timed out,1
rhodeskin.com,Rhode,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/rhode,https://www.rhodeskin.com/,"Rhode is a skincare brand founded by Hailey Rhode Bieber that offers a curated selection of essentials formulated for various skin types and needs. The brand is founded on the values of simplicity, affordability, authenticity, quality, and transparency, and is committed to mindful skincare practices such as using clean, vegan, cruelty-free, gluten-free, and fragrance-free ingredients, as well as upcycled and recyclable packaging. The products are developed in collaboration with award-winning dermatologists, chemists, and industry leaders, and are designed to nourish and strengthen the skin barrier over time. Rhode's product formulations feature high-performance ingredients such as peptides, shea butter, niacinamide, cupuaçu, babassu oil, hyaluronic acid, marula oil, squalane, and açai, which work to improve the appearance of fine lines, moisturize and nourish the skin, minimize the look of pores, maintain elasticity, support hydration, and defend against harmful free radicals. The brand's Skincare Advisory Board, which comprises experts in chemistry and dermatology, guides the development of Rhode's products from initial formula to final glaze.","Rhode is a skincare brand founded by Hailey Rhode Bieber that offers a curated selection of essentials formulated for various skin types and needs. The brand is founded on the values of simplicity, affordability, authenticity, quality, and transparency, and is committed to mindful skincare practices such as using clean, vegan, cruelty-free, gluten-free, and fragrance-free ingredients, as well as upcycled and recyclable packaging. The products are developed in collaboration with award-winning dermatologists, chemists, and industry leaders, and are designed to nourish and strengthen the skin barrier over time. Rhode's product formulations feature high-performance ingredients such as peptides, shea butter, niacinamide, cupuaçu, babassu oil, hyaluronic acid, marula oil, squalane, and açai, which work to improve the appearance of fine lines, moisturize and nourish the skin, minimize the look of pores, maintain elasticity, support hydration, and defend against harmful free radicals. The brand's Skincare Advisory Board, which comprises experts in chemistry and dermatology, guides the development of Rhode's products from initial formula to final glaze.",Beauty,Beauty,high,0,,0,none,,HTTPError: 429,1
ridecake.com,Cake Bikes,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/cake-bikes,https://ridecake.com/,"Cake Bikes offers sustainable, innovative transportation options for environmentally conscious adventurers and urban commuters. Their award-winning electric motorcycles and mopeds prioritize low emissions and cutting-edge design for exhilarating rides without sacrificing performance.","Cake Bikes offers sustainable, innovative transportation options for environmentally conscious adventurers and urban commuters. Their award-winning electric motorcycles and mopeds prioritize low emissions and cutting-edge design for exhilarating rides without sacrificing performance.",Travel,Travel,high,0,,0,none,,,0
ridgewallet.com,Ridge Wallet,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/ridge-wallet,https://ridgewallet.com,"Introducing Ridge Wallet, the minimalist wallet brand that revolutionizes the way you carry your essentials. With high-quality materials and a commitment to continuous improvement, Ridge Wallet offers a stylish and practical solution to your wallet needs. Simplify your life and carry less with Ridge Wallet.","Introducing Ridge Wallet, the minimalist wallet brand that revolutionizes the way you carry your essentials. With high-quality materials and a commitment to continuous improvement, Ridge Wallet offers a stylish and practical solution to your wallet needs. Simplify your life and carry less with Ridge Wallet.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
rileyhome.com,RiLEY,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/riley,https://www.rileyhome.com/,"Our RiLEY products are made of finest luxury bath and bed linens for a fraction of the price. Shop sheets, towels, duvet, pillows, comforters, robes and more today. Live the Life of RiLEY- with our luxurious bed and bath linens!","Our RiLEY products are made of finest luxury bath and bed linens for a fraction of the price. Shop sheets, towels, duvet, pillows, comforters, robes and more today. Live the Life of RiLEY- with our luxurious bed and bath linens!",Home & Garden,Home & Garden,high,0,,0,none,,HTTPError: 429,1
rimowa.com,Rimowa,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/rimowa,https://www.rimowa.com/us/en/home,"Rimowa has been redefining travel since 1898 with their iconic groove design paying homage to the world's first all-metal aircraft. Known for superior stability and expert travel solutions, Rimowa is the go-to brand for discerning travelers.","Rimowa has been redefining travel since 1898 with their iconic groove design paying homage to the world's first all-metal aircraft. Known for superior stability and expert travel solutions, Rimowa is the go-to brand for discerning travelers.",Apparel,Apparel,high,0,,0,none,,HTTPError: 403,1
rindsnacks.com,RIND Snacks,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/rind-snacks,https://www.rindsnacks.com/,"RIND Snacks offers wholesome and eco-friendly snacks made from whole fruits and vegetables, including often-wasted peels. Their commitment to zero waste and nutritious options makes them perfect for those who want to snack better and do better for the environment.","RIND Snacks offers wholesome and eco-friendly snacks made from whole fruits and vegetables, including often-wasted peels. Their commitment to zero waste and nutritious options makes them perfect for those who want to snack better and do better for the environment.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
riparipa.com,Ripa Ripa,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/ripa-ripa,https://riparipa.com/,"Ripa Ripa redefines Italian summerwear with its elegant and contemporary designs. Crafted with sartorial detail, their swim shorts and linen shirts are made to last and look good even after being worn and lived in. Embrace the beauty of Italian summerwear with Ripa Ripa.","Ripa Ripa redefines Italian summerwear with its elegant and contemporary designs. Crafted with sartorial detail, their swim shorts and linen shirts are made to last and look good even after being worn and lived in. Embrace the beauty of Italian summerwear with Ripa Ripa.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
ripndipclothing.com,Ripndip,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/ripndip,https://ripndipclothing.com,"Ripndip is a United States-based trendy apparel retailer that sells men's and women's Clothing. RIPNDIP wants you to have fun while wearing their ridiculous designs. Inspired in the skate culture, RIPNDIP never loses hype in the streetwear market.","Ripndip is a United States-based trendy apparel retailer that sells men's and women's Clothing. RIPNDIP wants you to have fun while wearing their ridiculous designs. Inspired in the skate culture, RIPNDIP never loses hype in the streetwear market.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
riptidesports.com,RipTide Sports,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/riptide-sports,https://www.riptidesports.com/,"RipTide Sports: Elevate your skateboarding experience with high-quality, American-made products. From bushings to footstops, their innovative accessories enhance performance and fit perfectly with your equipment. Plus, their commitment to sustainability means you can ride with a clear conscience.","RipTide Sports: Elevate your skateboarding experience with high-quality, American-made products. From bushings to footstops, their innovative accessories enhance performance and fit perfectly with your equipment. Plus, their commitment to sustainability means you can ride with a clear conscience.",Fitness & Outdoors,Fitness & Outdoors,high,0,,0,none,,HTTPError: 429,1
riseandfall.co,Rise & Fall,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/rise-fall,https://riseandfall.co/,"Rise & Fall offers premium essentials at unexpected prices, focusing on simplicity and durability. From cashmere sweaters to organic wool duvets, their hard-working staples make life easier and better for the environment.","Rise & Fall offers premium essentials at unexpected prices, focusing on simplicity and durability. From cashmere sweaters to organic wool duvets, their hard-working staples make life easier and better for the environment.",Home & Garden,Home & Garden,high,0,,0,none,,HTTPError: 429,1
risebrewingco.com,Rise Brewing,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/rise-brewing,https://risebrewingco.com/,"Rise Brewing's organic coffee is nitrogen-infused for a frothy, smooth texture and natural sweetness. Their mission to provide energy for good people aligns with health-conscious coffee enthusiasts seeking clean, refreshing options.","Rise Brewing's organic coffee is nitrogen-infused for a frothy, smooth texture and natural sweetness. Their mission to provide energy for good people aligns with health-conscious coffee enthusiasts seeking clean, refreshing options.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
risewell.com,Risewell,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/risewell,https://risewell.com/,"Risewell is the natural oral care brand that prioritizes your health. With Hydroxyapatite, their products strengthen and protect teeth without fluoride. Safe, effective, and clean ingredients for a beautiful smile.","Risewell is the natural oral care brand that prioritizes your health. With Hydroxyapatite, their products strengthen and protect teeth without fluoride. Safe, effective, and clean ingredients for a beautiful smile.",Wellness,Wellness,high,0,,0,none,,HTTPError: 429,1
ritual.com,Ritual,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/ritual,https://ritual.com/,"Ritual is a collection of all-natural personal care and household products crafted from the highest quality ingredients. We are committed to creating the purest, most effective formulations for everyday health and sharing every ingredient, source and scientist behind our products.","Ritual is a collection of all-natural personal care and household products crafted from the highest quality ingredients. We are committed to creating the purest, most effective formulations for everyday health and sharing every ingredient, source and scientist behind our products.",Wellness,Wellness,high,0,,0,none,,,0
rmdy.com,Rmdy,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/rmdy,https://rmdy.com/,"Rmdy is a wellness brand that offers research-backed solutions to improve digestive and overall health. With natural ingredients, their products prevent stomach discomfort caused by common foods, promoting optimal health and a higher quality of life. Trust in the expertise of doctors, researchers, and medical school professors behind Rmdy's meticulously researched formulations.","Rmdy is a wellness brand that offers research-backed solutions to improve digestive and overall health. With natural ingredients, their products prevent stomach discomfort caused by common foods, promoting optimal health and a higher quality of life. Trust in the expertise of doctors, researchers, and medical school professors behind Rmdy's meticulously researched formulations.",Wellness,Wellness,high,0,,0,none,,HTTPError: 429,1
robingolf.com,Robin Golf,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/robin-golf,https://robingolf.com/,The Robin Golf family offers the technology and style of the top 'luxury' golf brands at a fraction of the cost. All of our sets are made in the same factories and from the same materials as these premium brands.,The Robin Golf family offers the technology and style of the top 'luxury' golf brands at a fraction of the cost. All of our sets are made in the same factories and from the same materials as these premium brands.,Fitness & Outdoors,Fitness & Outdoors,high,0,,0,none,,HTTPError: 429,1
rocketsofawesome.com,Rockets of Awesome,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/rockets-of-awesome,https://www.rocketsofawesome.com/,Rockets of Awesome is a United States-based e-commerce apparel subscription service that sells children's Clothing. Rockets of Awesome believes in simplifying parent's lives and celebrating real life with kids. Every season Rockets of Awesome delivers a personalized box filled with fun kids clothes in quality fabrics.,Rockets of Awesome is a United States-based e-commerce apparel subscription service that sells children's Clothing. Rockets of Awesome believes in simplifying parent's lives and celebrating real life with kids. Every season Rockets of Awesome delivers a personalized box filled with fun kids clothes in quality fabrics.,Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
