domain,signal_score,signal_trust,signals,high_trust_signals,medium_trust_signals,low_trust_signals,wildcard_dns,wildcard_addresses
census.gov,6,high,api|auth,api|auth,"","",0,""
chartmogul.com,6,high,api|app|status,api,app,status,0,""
chrome.com,6,high,developer|developers,developer|developers,"","",0,""
cloudplan.net,6,high,api|docs,api|docs,"","",0,""
cnn.com,6,high,api|developer,api|developer,"","",0,""
cnnbrasil.com.br,6,high,api|docs,api|docs,"","",0,""
coasts.dev,6,high,api|docs,api|docs,"","",0,""
code-intelligence.com,6,high,docs|auth,docs|auth,"","",0,""
code.org,6,high,docs|dashboard|status,docs,dashboard,status,0,""
codeship.com,6,high,api|app|status,api,app,status,0,""
codility.com,6,high,api|app|status,api,app,status,0,""
compresr.ai,6,high,api|auth,api|auth,"","",0,""
confluent.io,6,high,docs|developer,docs|developer,"","",0,""
connatix.com,6,high,auth|dashboard|status,auth,dashboard,status,0,""
cookieyes.com,6,high,api|app|status,api,app,status,0,""
coupang.com,6,high,developers|auth,developers|auth,"","",0,""
cqloud.com,6,high,api|auth,api|auth,"","",0,""
cricbuzz.com,6,high,api|auth,api|auth,"","",0,""
crunchbase.com,6,high,api|developer,api|developer,"","",0,""
cursor.sh,6,high,docs|auth,docs|auth,"","",0,""
cxense.com,6,high,api|docs,api|docs,"","",0,""
czbooks.net,6,high,api|auth,api|auth,"","",0,""
dalma.co,6,high,auth|app|status,auth,app,status,0,""
db.com,6,high,api|developer,api|developer,"","",0,""
dearemployee.de,6,high,auth|app|status,auth,app,status,0,""
dialogue.co,6,high,auth|app|status,auth,app,status,0,""
digikala.com,6,high,api|auth,api|auth,"","",0,""
discord.com,6,high,docs|app|status,docs,app,status,0,""
dnsmadeeasy.com,6,high,api|auth,api|auth,"","",0,""
domain.com,6,high,api|dashboard|status,api,dashboard,status,0,""
domaintools.com,6,high,api|docs,api|docs,"","",0,""
dotmetrics.net,6,high,api|docs,api|docs,"","",0,""
dottxt.ai,6,high,api|docs,api|docs,"","",0,""
dr.dk,6,high,api|developer,api|developer,"","",0,""
dreamlines.de,6,high,api|auth,api|auth,"","",0,""
ebay.ca,6,high,docs|auth,docs|auth,"","",0,""
ebay.co.uk,6,high,docs|auth,docs|auth,"","",0,""
ebay.com.au,6,high,docs|auth,docs|auth,"","",0,""
ebay.de,6,high,docs|auth,docs|auth,"","",0,""
ebay.it,6,high,docs|auth,docs|auth,"","",0,""
ecoplanet.tech,6,high,api|app|status,api,app,status,0,""
elsevier.com,6,high,api|auth,api|auth,"","",0,""
eltiempo.es,6,high,api|auth,api|auth,"","",0,""
emarsys.net,6,high,api|auth,api|auth,"","",0,""
enercast.de,6,high,api|auth,api|auth,"","",0,""
entrepreneur.com,6,high,api|auth,api|auth,"","",0,""
entrust.net,6,high,api|auth,api|auth,"","",0,""
envato.com,6,high,api|app|status,api,app,status,0,""
epicgames.com,6,high,docs|app|status,docs,app,status,0,""
equipmentshare.com,6,high,api|docs,api|docs,"","",0,""
etherscan.io,6,high,api|docs,api|docs,"","",0,""
etrade.com,6,high,api|developer,api|developer,"","",0,""
euronews.com,6,high,api|auth,api|auth,"","",0,""
evercontact.com,6,high,api|app|status,api,app,status,0,""
evernote.com,6,high,api|app|status,api,app,status,0,""
expectedparrot.com,6,high,api|docs,api|docs,"","",0,""
ezvizru.com,6,high,api|auth,api|auth,"","",0,""
faa.gov,6,high,api|developers,api|developers,"","",0,""
facebook.net,6,high,developer|developers,developer|developers,"","",0,""
fc2.com,6,high,docs|auth,docs|auth,"","",0,""
fcc.gov,6,high,api|docs,api|docs,"","",0,""
fda.gov,6,high,api|developer,api|developer,"","",0,""
fivelives.health,6,high,api|auth,api|auth,"","",0,""
flow48.com,6,high,api|auth,api|auth,"","",0,""
flowdesk.co,6,high,api|platform,api|platform,"","",0,""
forter.com,6,high,api|docs,api|docs,"","",0,""
fortinet.com,6,high,docs|auth,docs|auth,"","",0,""
fotmob.com,6,high,api|auth,api|auth,"","",0,""
freecash.com,6,high,api|app|status,api,app,status,0,""
frontiersin.org,6,high,api|docs,api|docs,"","",0,""
fullview.io,6,high,api|app|status,api,app,status,0,""
gamespot.com,6,high,api|auth,api|auth,"","",0,""
gameye.com,6,high,api|docs,api|docs,"","",0,""
garena.com,6,high,docs|auth,docs|auth,"","",0,""
garenanow.com,6,high,api|auth,api|auth,"","",0,""
garmin.com,6,high,api|developer,api|developer,"","",0,""
generatepress.com,6,high,api|docs,api|docs,"","",0,""
getadblock.com,6,high,api|docs,api|docs,"","",0,""
getadri.ai,6,high,api|docs,api|docs,"","",0,""
getbux.com,6,high,docs|auth,docs|auth,"","",0,""
getenjoyhq.com,6,high,api|app|status,api,app,status,0,""
getjelly.co.uk,6,high,api|docs,api|docs,"","",0,""
getjobber.com,6,high,api|developer,api|developer,"","",0,""
getweave.com,6,high,auth|app|status,auth,app,status,0,""
getyourguide.com,6,high,api|auth,api|auth,"","",0,""
gimp.org,6,high,docs|developer,docs|developer,"","",0,""
glassflow.dev,6,high,docs|auth,docs|auth,"","",0,""
goal.com,6,high,docs|auth,docs|auth,"","",0,""
google.cn,6,high,developer|developers,developer|developers,"","",0,""
gorodeo.app,6,high,api|docs,api|docs,"","",0,""
gospotcheck.com,6,high,api|app|status,api,app,status,0,""
gotinder.com,6,high,api|console,api|console,"","",0,""
gov.pl,6,high,api|developer,api|developer,"","",0,""
gozauber.com,6,high,api|platform,api|platform,"","",0,""
grabcad.com,6,high,api|docs,api|docs,"","",0,""
gravatar.com,6,high,api|docs,api|docs,"","",0,""
haaven.com,6,high,api|auth,api|auth,"","",0,""
harbrdata.com,6,high,docs|platform,docs|platform,"","",0,""
hellotalk8.com,6,high,api|docs,api|docs,"","",0,""
hepsiburada.com,6,high,docs|developers,docs|developers,"","",0,""
home.pl,6,high,api|app|status,api,app,status,0,""
hoster.ru,6,high,api|developer,api|developer,"","",0,""
hp.com,6,high,developer|developers,developer|developers,"","",0,""
hubapi.com,6,high,api|docs,api|docs,"","",0,""
hula.earth,6,high,api|platform,api|platform,"","",0,""
hulu.com,6,high,docs|auth,docs|auth,"","",0,""
ico-lux.de,6,high,api|auth,api|auth,"","",0,""
ietf.org,6,high,auth|dashboard|status,auth,dashboard,status,0,""
igent.ai,6,high,docs|auth,docs|auth,"","",0,""
illinois.edu,6,high,auth|app|status,auth,app,status,0,""
im-apps.net,6,high,api|console,api|console,"","",0,""
immobilienscout24.de,6,high,api|auth,api|auth,"","",0,""
implisense.com,6,high,api|docs,api|docs,"","",0,""
in.net,6,high,auth|platform,auth|platform,"","",0,""
inc.com,6,high,api|auth,api|auth,"","",0,""
indiatimes.com,6,high,api|docs,api|docs,"","",0,""
indoo.rs,6,high,api|auth,api|auth,"","",0,""
indykite.com,6,high,docs|developer,docs|developer,"","",0,""
infojobs.net,6,high,api|developer,api|developer,"","",0,""
intentiq.com,6,high,api|app|status,api,app,status,0,""
interia.pl,6,high,api|auth,api|auth,"","",0,""
investopedia.com,6,high,api|auth,api|auth,"","",0,""
itau.com.br,6,high,api|developer,api|developer,"","",0,""
itv.com,6,high,api|docs,api|docs,"","",0,""
ixigua.com,6,high,api|developers,api|developers,"","",0,""
japantimes.co.jp,6,high,docs|auth,docs|auth,"","",0,""
jcpenney.com,6,high,api|auth,api|auth,"","",0,""
jhu.edu,6,high,auth|dashboard|status,auth,dashboard,status,0,""
johnlewis.com,6,high,api|auth,api|auth,"","",0,""
join-stories.com,6,high,docs|developers,docs|developers,"","",0,""
joyn.de,6,high,api|auth,api|auth,"","",0,""
jpush.cn,6,high,api|docs,api|docs,"","",0,""
julaya.co,6,high,api|app|status,api,app,status,0,""
junction.com,6,high,docs|app|status,docs,app,status,0,""
juro.com,6,high,api|app|status,api,app,status,0,""
kaiko.com,6,high,docs|app|status,docs,app,status,0,""
kemendikdasmen.go.id,6,high,developer|auth,developer|auth,"","",0,""
kenley.ai,6,high,api|auth,api|auth,"","",0,""
kia.com,6,high,developer|developers,developer|developers,"","",0,""
kinopoisk.ru,6,high,api|auth,api|auth,"","",0,""
kitco.com,6,high,api|auth,api|auth,"","",0,""
klasha.com,6,high,developers|dashboard|status,developers,dashboard,status,0,""
kroger.com,6,high,api|developer,api|developer,"","",0,""
kubeark.com,6,high,docs|platform,docs|platform,"","",0,""
langchain.com,6,high,docs|auth,docs|auth,"","",0,""
lattice.com,6,high,developers|app|status,developers,app,status,0,""
lazada.com,6,high,api|auth,api|auth,"","",0,""
lego.com,6,high,api|developer,api|developer,"","",0,""
leta.ai,6,high,api|console,api|console,"","",0,""
lexisnexis.com,6,high,developer|auth,developer|auth,"","",0,""
liberation.fr,6,high,api|auth,api|auth,"","",0,""
line.me,6,high,api|developers,api|developers,"","",0,""
linio.com,6,high,api|auth,api|auth,"","",0,""
live.net,6,high,api|docs,api|docs,"","",0,""
livedoor.com,6,high,docs|auth,docs|auth,"","",0,""
loctax.com,6,high,api|app|status,api,app,status,0,""
lonelyplanet.com,6,high,auth|app|status,auth,app,status,0,""
magazineluiza.com.br,6,high,developer|console,developer|console,"","",0,""
malwarebytes.com,6,high,api|app|status,api,app,status,0,""
markmonitor.com,6,high,api|auth,api|auth,"","",0,""
marriott.com,6,high,auth|app|status,auth,app,status,0,""
mdpi.com,6,high,api|auth,api|auth,"","",0,""
medefer.com,6,high,api|app|status,api,app,status,0,""
mediavine.com,6,high,docs|dashboard|status,docs,dashboard,status,0,""
mercadolibre.com.ar,6,high,developers|auth,developers|auth,"","",0,""
mercadolibre.com.mx,6,high,developers|auth,developers|auth,"","",0,""
mercadolivre.com.br,6,high,developers|auth,developers|auth,"","",0,""
messengerpeople.com,6,high,docs|app|status,docs,app,status,0,""
milaboratories.com,6,high,api|docs,api|docs,"","",0,""
milleporte.com,6,high,api|console,api|console,"","",0,""
minubo.com,6,high,api|app|status,api,app,status,0,""
mir24.tv,6,high,api|docs,api|docs,"","",0,""
mokker.ai,6,high,auth|app|status,auth,app,status,0,""
moma.org,6,high,api|docs,api|docs,"","",0,""
momox.de,6,high,api|docs,api|docs,"","",0,""
mozilla.com,6,high,developer|auth,developer|auth,"","",0,""
mrf.io,6,high,docs|auth,docs|auth,"","",0,""
msu.edu,6,high,api|auth,api|auth,"","",0,""
msu.ru,6,high,api|docs,api|docs,"","",0,""
multifactor.com,6,high,api|app|status,api,app,status,0,""
my.games,6,high,api|developers,api|developers,"","",0,""
mydramalist.com,6,high,api|docs,api|docs,"","",0,""
myntra.com,6,high,api|developer,api|developer,"","",0,""
namecheap.com,6,high,api|auth,api|auth,"","",0,""
namshi.com,6,high,api|docs,api|docs,"","",0,""
nanit.com,6,high,api|app|status,api,app,status,0,""
nasa.gov,6,high,api|auth,api|auth,"","",0,""
nasdaq.com,6,high,api|auth,api|auth,"","",0,""
nationalgeographic.com,6,high,api|developers,api|developers,"","",0,""
naver.com,6,high,api|developers,api|developers,"","",0,""
ncsu.edu,6,high,docs|developers,docs|developers,"","",0,""
nebulalive.com,6,high,api|developer,api|developer,"","",0,""
nerdwallet.com,6,high,api|auth,api|auth,"","",0,""
newegg.com,6,high,api|developer,api|developer,"","",0,""
nhs.uk,6,high,api|developer,api|developer,"","",0,""
nifty.com,6,high,api|auth,api|auth,"","",0,""
ninjarmm.com,6,high,api|app|status,api,app,status,0,""
nordantech.com,6,high,docs|app|status,docs,app,status,0,""
nrk.no,6,high,api|auth,api|auth,"","",0,""
ny.gov,6,high,api|developer,api|developer,"","",0,""
nypost.com,6,high,api|developer,api|developer,"","",0,""
ok.ru,6,high,api|auth,api|auth,"","",0,""
okko.tv,6,high,api|auth,api|auth,"","",0,""
onetrading.com,6,high,api|docs,api|docs,"","",0,""
onetrust.com,6,high,developer|app|status,developer,app,status,0,""
onlinepbx.ru,6,high,api|auth,api|auth,"","",0,""
opal.so,6,high,api|console,api|console,"","",0,""
oppo.com,6,high,developer|developers,developer|developers,"","",0,""
oregonstate.edu,6,high,api|developer,api|developer,"","",0,""
ozon.ru,6,high,api|docs,api|docs,"","",0,""
pactum.com,6,high,api|docs,api|docs,"","",0,""
pajak.go.id,6,high,api|auth,api|auth,"","",0,""
palantir.com,6,high,api|docs,api|docs,"","",0,""
palmplaystore.com,6,high,api|developer,api|developer,"","",0,""
pananames.com,6,high,api|docs,api|docs,"","",0,""
papayadash.com,6,high,api|app|status,api,app,status,0,""
patientsknowbest.com,6,high,docs|app|status,docs,app,status,0,""
pb.com,6,high,api|developer,api|developer,"","",0,""
penguinrandomhouse.com,6,high,api|developer,api|developer,"","",0,""
persistiq.com,6,high,api|developer,api|developer,"","",0,""
philips.com,6,high,api|docs,api|docs,"","",0,""
pipopay.com,6,high,api|docs,api|docs,"","",0,""
plaid.com,6,high,docs|dashboard|status,docs,dashboard,status,0,""
platorelay.com,6,high,api|auth,api|auth,"","",0,""
politico.com,6,high,api|auth,api|auth,"","",0,""
porsche.com,6,high,api|developer,api|developer,"","",0,""
portainer.io,6,high,api|docs,api|docs,"","",0,""
posthog.com,6,high,docs|app|status,docs,app,status,0,""
prelude.so,6,high,docs|app|status,docs,app,status,0,""
procuros.io,6,high,api|docs,api|docs,"","",0,""
prosights.co,6,high,docs|auth,docs|auth,"","",0,""
prtimes.jp,6,high,developers|auth,developers|auth,"","",0,""
psu.edu,6,high,api|developer,api|developer,"","",0,""
purpose-green.com,6,high,api|auth,api|auth,"","",0,""
pushd.com,6,high,api|docs,api|docs,"","",0,""
pwc.com,6,high,api|auth,api|auth,"","",0,""
qualified.com,6,high,api|app|status,api,app,status,0,""
quark.cn,6,high,api|docs,api|docs,"","",0,""
rabot-charge.de,6,high,api|auth,api|auth,"","",0,""
radio-canada.ca,6,high,api|docs,api|docs,"","",0,""
radiofrance.fr,6,high,api|developers,api|developers,"","",0,""
recaptcha.net,6,high,api|docs,api|docs,"","",0,""
redfin.com,6,high,api|docs,api|docs,"","",0,""
rediff.com,6,high,api|auth,api|auth,"","",0,""
reedsy.com,6,high,docs|auth,docs|auth,"","",0,""
richaudience.com,6,high,platform|console,platform|console,"","",0,""
rootglobal.io,6,high,api|app|status,api,app,status,0,""
rossum.ai,6,high,developers|app|status,developers,app,status,0,""
rsc.org,6,high,api|developer,api|developer,"","",0,""
rtl.de,6,high,api|auth,api|auth,"","",0,""
rumble.com,6,high,docs|auth,docs|auth,"","",0,""
runanywhere.ai,6,high,docs|auth,docs|auth,"","",0,""
runwhen.com,6,high,docs|auth,docs|auth,"","",0,""
rusprofile.ru,6,high,api|docs,api|docs,"","",0,""
rustore.ru,6,high,api|console,api|console,"","",0,""
saby.ru,6,high,api|docs,api|docs,"","",0,""
safaricom.co.ke,6,high,api|developer,api|developer,"","",0,""
sagepub.com,6,high,api|console,api|console,"","",0,""
samba.tv,6,high,developer|auth,developer|auth,"","",0,""
samedi.de,6,high,auth|app|status,auth,app,status,0,""
samsungcloud.com,6,high,api|developer,api|developer,"","",0,""
samsungosp.com,6,high,api|auth,api|auth,"","",0,""
sankuai.com,6,high,auth|platform,auth|platform,"","",0,""
savvis.net,6,high,api|developer,api|developer,"","",0,""
sba.gov,6,high,api|developer,api|developer,"","",0,""
sbb.ch,6,high,developer|auth,developer|auth,"","",0,""
sbis.ru,6,high,api|docs,api|docs,"","",0,""
sbnation.com,6,high,docs|platform,docs|platform,"","",0,""
scalarr.io,6,high,api|dashboard|status,api,dashboard,status,0,""
schwab.com,6,high,api|developer,api|developer,"","",0,""
scribd.com,6,high,api|auth,api|auth,"","",0,""
sectigo.com,6,high,docs|platform,docs|platform,"","",0,""
semrush.com,6,high,api|developer,api|developer,"","",0,""
sentrial.com,6,high,api|auth,api|auth,"","",0,""
sequencemkts.com,6,high,api|docs,api|docs,"","",0,""
sereact.ai,6,high,api|platform,api|platform,"","",0,""
sfr.fr,6,high,api|docs,api|docs,"","",0,""
shapr3d.com,6,high,auth|app|status,auth,app,status,0,""
sharethis.com,6,high,docs|platform,docs|platform,"","",0,""
shazam.com,6,high,api|auth,api|auth,"","",0,""
shortcut.com,6,high,developer|app|status,developer,app,status,0,""
shortkit.dev,6,high,api|docs,api|docs,"","",0,""
sina.com,6,high,api|auth,api|auth,"","",0,""
sinaedge.com,6,high,api|console,api|console,"","",0,""
sketchfab.com,6,high,api|docs,api|docs,"","",0,""
sky.it,6,high,api|auth,api|auth,"","",0,""
skyengine.ai,6,high,docs|platform,docs|platform,"","",0,""
skyscanner.net,6,high,api|developers,api|developers,"","",0,""
smh.com.au,6,high,api|auth,api|auth,"","",0,""
sony.com,6,high,docs|developer,docs|developer,"","",0,""
sotwe.com,6,high,api|auth,api|auth,"","",0,""
spacex.com,6,high,api|auth,api|auth,"","",0,""
spamhaus.org,6,high,api|auth,api|auth,"","",0,""
sportskeeda.com,6,high,api|app|status,api,app,status,0,""
spot.im,6,high,api|developers,api|developers,"","",0,""
spreaker.com,6,high,api|developers,api|developers,"","",0,""
springserve.com,6,high,api|console,api|console,"","",0,""
sproutsocial.com,6,high,api|app|status,api,app,status,0,""
startribune.com,6,high,auth|app|status,auth,app,status,0,""
steampowered.com,6,high,api|developer,api|developer,"","",0,""
storyblok.com,6,high,api|app|status,api,app,status,0,""
storyclash.com,6,high,api|app|status,api,app,status,0,""
streamable.com,6,high,api|dashboard|status,api,dashboard,status,0,""
streamlit.io,6,high,docs|auth,docs|auth,"","",0,""
subimage.io,6,high,auth|app|status,auth,app,status,0,""
sueddeutsche.de,6,high,auth|console,auth|console,"","",0,""
surfshark.com,6,high,api|auth,api|auth,"","",0,""
t2.ru,6,high,api|auth,api|auth,"","",0,""
talkie-ai.com,6,high,api|auth,api|auth,"","",0,""
talkjs.com,6,high,api|app|status,api,app,status,0,""
tamu.edu,6,high,developer|auth,developer|auth,"","",0,""
tanium.com,6,high,docs|developer,docs|developer,"","",0,""
telstra.com,6,high,api|developer,api|developer,"","",0,""
tenki.jp,6,high,api|auth,api|auth,"","",0,""
terra.com.br,6,high,api|auth,api|auth,"","",0,""
tesco.com,6,high,api|developers,api|developers,"","",0,""
tesla.com,6,high,developer|auth,developer|auth,"","",0,""
testbook.com,6,high,api|dashboard|status,api,dashboard,status,0,""
theage.com.au,6,high,api|auth,api|auth,"","",0,""
theatlantic.com,6,high,api|docs,api|docs,"","",0,""
thecontext.company,6,high,api|docs,api|docs,"","",0,""
theguardian.com,6,high,developers|auth,developers|auth,"","",0,""
theiconic.com.au,6,high,api|auth,api|auth,"","",0,""
themeisle.com,6,high,api|docs,api|docs,"","",0,""
thunderbird.net,6,high,docs|developer,docs|developer,"","",0,""
tilt.app,6,high,api|auth,api|auth,"","",0,""
timeout.com,6,high,api|auth,api|auth,"","",0,""
timeweb.ru,6,high,api|console,api|console,"","",0,""
tinkoff.ru,6,high,api|developer,api|developer,"","",0,""
tiramizoo.com,6,high,docs|app|status,docs,app,status,0,""
tizen.org,6,high,docs|developer,docs|developer,"","",0,""
tmz.com,6,high,api|docs,api|docs,"","",0,""
tooljet.com,6,high,docs|app|status,docs,app,status,0,""
tourradar.com,6,high,api|auth,api|auth,"","",0,""
tractorsupply.com,6,high,api|developer,api|developer,"","",0,""
tremorhub.com,6,high,api|console,api|console,"","",0,""
trip.com,6,high,developer|developers,developer|developers,"","",0,""
trussle.com,6,high,api|auth,api|auth,"","",0,""
trustarc.com,6,high,api|dashboard|status,api,dashboard,status,0,""
trustyou.com,6,high,api|dashboard|status,api,dashboard,status,0,""
turnitin.com,6,high,api|developers,api|developers,"","",0,""
tuyaeu.com,6,high,api|auth,api|auth,"","",0,""
tuyaus.com,6,high,api|auth,api|auth,"","",0,""
tynt.com,6,high,api|docs,api|docs,"","",0,""
ubuntu.com,6,high,docs|developer,docs|developer,"","",0,""
uefa.com,6,high,api|auth,api|auth,"","",0,""
umich.edu,6,high,api|docs,api|docs,"","",0,""
un.org,6,high,api|docs,api|docs,"","",0,""
undertone.com,6,high,api|docs,api|docs,"","",0,""
unrealengine.com,6,high,api|docs,api|docs,"","",0,""
upciti.com,6,high,docs|dashboard|status,docs,dashboard,status,0,""
uq.edu.au,6,high,api|auth,api|auth,"","",0,""
usc.edu,6,high,api|developer,api|developer,"","",0,""
uscis.gov,6,high,api|developer,api|developer,"","",0,""
useinsider.com,6,high,api|developers,api|developers,"","",0,""
useklump.com,6,high,api|docs,api|docs,"","",0,""
usemoss.dev,6,high,api|docs,api|docs,"","",0,""
va.gov,6,high,api|developer,api|developer,"","",0,""
vanguard.com,6,high,api|developer,api|developer,"","",0,""
veratrak.com,6,high,api|app|status,api,app,status,0,""
veritus.com,6,high,docs|app|status,docs,app,status,0,""
vg.no,6,high,api|docs,api|docs,"","",0,""
viator.com,6,high,api|docs,api|docs,"","",0,""
viber.com,6,high,api|developers,api|developers,"","",0,""
virustotal.com,6,high,docs|developers,docs|developers,"","",0,""
vkplay.ru,6,high,api|developers,api|developers,"","",0,""
vwo.com,6,high,developers|app|status,developers,app,status,0,""
walgreens.com,6,high,api|developer,api|developer,"","",0,""
wargaming.net,6,high,developers|console,developers|console,"","",0,""
washingtonpost.com,6,high,api|developer,api|developer,"","",0,""
wayfair.com,6,high,api|developer,api|developer,"","",0,""
weaviate.io,6,high,docs|console,docs|console,"","",0,""
wefox.com,6,high,api|docs,api|docs,"","",0,""
wellsfargo.com,6,high,api|developer,api|developer,"","",0,""
westernunion.com,6,high,api|developer,api|developer,"","",0,""
windows.com,6,high,developer|developers,developer|developers,"","",0,""
wisc.edu,6,high,api|developer,api|developer,"","",0,""
wondershare.com,6,high,api|platform,api|platform,"","",0,""
wshareit.com,6,high,api|auth,api|auth,"","",0,""
wsu.edu,6,high,docs|dashboard|status,docs,dashboard,status,0,""
xbox.com,6,high,developer|auth,developer|auth,"","",0,""
xboxlive.com,6,high,developer|auth,developer|auth,"","",0,""
xe.com,6,high,auth|app|status,auth,app,status,0,""
yavin.com,6,high,api|platform,api|platform,"","",0,""
ycombinator.com,6,high,api|docs,api|docs,"","",0,""
yieldmo.com,6,high,api|docs,api|docs,"","",0,""
youku.com,6,high,api|console,api|console,"","",0,""
zaloapp.com,6,high,api|auth,api|auth,"","",0,""
zazzle.com,6,high,api|auth,api|auth,"","",0,""
zenml.io,6,high,docs|app|status,docs,app,status,0,""
zhihu.com,6,high,api|platform,api|platform,"","",0,""
zillow.com,6,high,api|auth,api|auth,"","",0,""
zopim.com,6,high,api|dashboard|status,api,dashboard,status,0,""
zscaler.com,6,high,api|console,api|console,"","",0,""
zuni.app,6,high,api|auth,api|auth,"","",0,""
aa.com.tr,5,high,api|app,api,app,"",0,""
abacus.ai,5,high,api|dashboard,api,dashboard,"",0,""
abwab.ai,5,high,api|dashboard,api,dashboard,"",0,""
acast.com,5,high,developers|dashboard,developers,dashboard,"",0,""
acolite.ai,5,high,api|app,api,app,"",0,""
adotmob.com,5,high,api|dashboard,api,dashboard,"",0,""
adsbynimbus.com,5,high,docs|dashboard,docs,dashboard,"",0,""
adspower.net,5,high,api|app,api,app,"",0,""
adverity.com,5,high,docs|app,docs,app,"",0,""
agenticfabriq.com,5,high,auth|dashboard,auth,dashboard,"",0,""
agreena.com,5,high,api|app,api,app,"",0,""
ai-build.com,5,high,docs|app,docs,app,"",0,""
akamaized.net,5,high,docs|dashboard,docs,dashboard,"",0,""
alamy.com,5,high,api|dashboard,api,dashboard,"",0,""
alinia.ai,5,high,api|app,api,app,"",0,""
ammp.io,5,high,auth|app,auth,app,"",0,""
aniview.com,5,high,api|dashboard,api,dashboard,"",0,""
apiday.com,5,high,api|app,api,app,"",0,""
arzana.ai,5,high,platform|app,platform,app,"",0,""
arzule.com,5,high,docs|app,docs,app,"",0,""
asanarebel.com,5,high,api|app,api,app,"",0,""
astor.app,5,high,api|dashboard,api,dashboard,"",0,""
autozone.com,5,high,api|app,api,app,"",0,""
avoltra.io,5,high,api|app,api,app,"",0,""
axisanalysis.com,5,high,auth|app,auth,app,"",0,""
bedbathandbeyond.com,5,high,api|app,api,app,"",0,""
bell-labs.com,5,high,platform|dashboard,platform,dashboard,"",0,""
betika.com,5,high,api|app,api,app,"",0,""
bilibili.tv,5,high,api|app,api,app,"",0,""
blizzard.com,5,high,api|app,api,app,"",0,""
blng.ai,5,high,docs|app,docs,app,"",0,""
blocktorch.xyz,5,high,docs|app,docs,app,"",0,""
branchtrack.com,5,high,auth|app,auth,app,"",0,""
bridge-u.com,5,high,api|app,api,app,"",0,""
buymeacoffee.com,5,high,developers|app,developers,app,"",0,""
buynomics.com,5,high,api|app,api,app,"",0,""
bybit.com,5,high,api|app,api,app,"",0,""
byteconnect.io,5,high,api|dashboard,api,dashboard,"",0,""
canada.ca,5,high,auth|app,auth,app,"",0,""
carelane.io,5,high,docs|app,docs,app,"",0,""
cern.ch,5,high,auth|dashboard,auth,dashboard,"",0,""
certifaction.com,5,high,developers|app,developers,app,"",0,""
chametw.com,5,high,api|app,api,app,"",0,""
chinaz.com,5,high,api|app,api,app,"",0,""
claimer.com,5,high,docs|app,docs,app,"",0,""
clarm.com,5,high,api|app,api,app,"",0,""
coca-cola.com,5,high,developer|app,developer,app,"",0,""
consola.finance,5,high,api|app,api,app,"",0,""
container-xchange.com,5,high,docs|app,docs,app,"",0,""
cotool.ai,5,high,docs|app,docs,app,"",0,""
cquotient.com,5,high,api|dashboard,api,dashboard,"",0,""
dafiti.com.br,5,high,api|dashboard,api,dashboard,"",0,""
datost.com,5,high,api|app,api,app,"",0,""
dcinside.com,5,high,api|app,api,app,"",0,""
deepskill.com,5,high,api|app,api,app,"",0,""
detik.com,5,high,api|dashboard,api,dashboard,"",0,""
doccla.com,5,high,auth|app,auth,app,"",0,""
doctorflix.de,5,high,api|app,api,app,"",0,""
dramaboxdb.com,5,high,api|app,api,app,"",0,""
dx-i.com,5,high,api|app,api,app,"",0,""
eagllwin.com,5,high,api|dashboard,api,dashboard,"",0,""
ecosia.org,5,high,api|dashboard,api,dashboard,"",0,""
eenadu.net,5,high,api|app,api,app,"",0,""
ekatox.com,5,high,api|dashboard,api,dashboard,"",0,""
ello.com,5,high,api|app,api,app,"",0,""
estadao.com.br,5,high,api|app,api,app,"",0,""
ex.co,5,high,developer|app,developer,app,"",0,""
exactly.ai,5,high,api|app,api,app,"",0,""
exacttarget.com,5,high,platform|app,platform,app,"",0,""
exporo.de,5,high,auth|app,auth,app,"",0,""
eyeota.com,5,high,docs|app,docs,app,"",0,""
ezvizlife.com,5,high,api|app,api,app,"",0,""
fairmoney.io,5,high,api|app,api,app,"",0,""
fao.org,5,high,api|dashboard,api,dashboard,"",0,""
fatalmodel.com,5,high,docs|dashboard,docs,dashboard,"",0,""
fernstone.com,5,high,auth|app,auth,app,"",0,""
fidelity.com,5,high,auth|app,auth,app,"",0,""
finary.com,5,high,api|app,api,app,"",0,""
fine.so,5,high,api|app,api,app,"",0,""
finn.no,5,high,api|dashboard,api,dashboard,"",0,""
flowengineering.com,5,high,api|app,api,app,"",0,""
force.com,5,high,developer|app,developer,app,"",0,""
freeportmarkets.com,5,high,api|app,api,app,"",0,""
gecko.security,5,high,auth|app,auth,app,"",0,""
getcaya.com,5,high,api|app,api,app,"",0,""
getgrass.io,5,high,api|app,api,app,"",0,""
getnoetic.ai,5,high,developers|app,developers,app,"",0,""
getoze.com,5,high,api|app,api,app,"",0,""
getpliant.com,5,high,api|app,api,app,"",0,""
getpocket.com,5,high,api|app,api,app,"",0,""
ghosteye.ai,5,high,auth|app,auth,app,"",0,""
gov.br,5,high,api|app,api,app,"",0,""
grace.io,5,high,api|app,api,app,"",0,""
groww.in,5,high,api|app,api,app,"",0,""
gst.gov.in,5,high,developer|dashboard,developer,dashboard,"",0,""
guard.io,5,high,api|app,api,app,"",0,""
guj.de,5,high,auth|app,auth,app,"",0,""
haberler.com,5,high,api|app,api,app,"",0,""
hbo.com,5,high,api|dashboard,api,dashboard,"",0,""
