domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons
drinkcourtside.com,Courtside,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/courtside,https://drinkcourtside.com/,"""Get your hydration fix with Courtside, the refreshing coconut water based beverage perfect for #EverydayPlay. Made with natural ingredients and electrolytes, it's the healthy alternative to sugary sports drinks.""","""Get your hydration fix with Courtside, the refreshing coconut water based beverage perfect for #EverydayPlay. Made with natural ingredients and electrolytes, it's the healthy alternative to sugary sports drinks.""",CPG,CPG,high,0,
drnxmyth.com,DRNXMYTH,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/drnxmyth,https://drnxmyth.com/,"DRNXMYTH brings the magic of craft cocktails beyond the bar with their patented twist-to-mix technology. Made with fresh, locally sourced ingredients, their drinks are perfect for any occasion.","DRNXMYTH brings the magic of craft cocktails beyond the bar with their patented twist-to-mix technology. Made with fresh, locally sourced ingredients, their drinks are perfect for any occasion.",CPG,CPG,high,0,
dsanddurga.com,D.S. & DURGA,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/d-s-durga,https://dsanddurga.com,"D.S. & DURGA's fragrances are a voyage to far-off places, blending music, nature, and design to create a rich narrative that transports you. Each scent is an authentic study of real-world objects and places.","D.S. & DURGA's fragrances are a voyage to far-off places, blending music, nature, and design to create a rich narrative that transports you. Each scent is an authentic study of real-world objects and places.",Home & Garden,Home & Garden,high,0,
dsquared2.com,DSquared2,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/dsquared2,https://www.dsquared2.com/us,"DSQUARED2 is a fashion brand founded by Dean and Dan Caten, twin brothers from Willowdale, Toronto. The brand was established in 1995 after the brothers collaborated with several Italian fashion houses and presented their first men's collection under the label DSQUARED2. The brand is known for its edgy, luxurious style that combines Canadian iconography with refined Italian tailoring and playful sensuality.","DSQUARED2 is a fashion brand founded by Dean and Dan Caten, twin brothers from Willowdale, Toronto. The brand was established in 1995 after the brothers collaborated with several Italian fashion houses and presented their first men's collection under the label DSQUARED2. The brand is known for its edgy, luxurious style that combines Canadian iconography with refined Italian tailoring and playful sensuality.",Apparel,Apparel,high,0,
dstld.com,DSTLD,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/dstld,https://www.dstld.com/,"DSTLD is a United States-based casual apparel retailer that sells men's and women's Clothing. DSTLD focuses on simple designs and high-quality materials. DSTLD believes that we all benefit from the absence of the unnecessary so they stick to one color palette: black, white, gray, and denim.","DSTLD is a United States-based casual apparel retailer that sells men's and women's Clothing. DSTLD focuses on simple designs and high-quality materials. DSTLD believes that we all benefit from the absence of the unnecessary so they stick to one color palette: black, white, gray, and denim.",Apparel,Apparel,high,0,
eatbanza.com,Banza,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/banza,https://www.eatbanza.com/,"Banza's chickpea-based comfort foods are a game-changer for health-conscious and eco-friendly customers. Their pasta, pizza, mac 'n' cheese, and rice are all delicious and nutrient-dense, making for guilt-free indulgence.","Banza's chickpea-based comfort foods are a game-changer for health-conscious and eco-friendly customers. Their pasta, pizza, mac 'n' cheese, and rice are all delicious and nutrient-dense, making for guilt-free indulgence.",CPG,CPG,high,0,
eatbehave.com,Behave,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=3,https://www.dtcetc.com/brand/behave,https://www.eatbehave.com/,"Behave offers a healthier take on classic candy favorites without compromising on taste. Made with natural ingredients, their gummies and chocolates are perfect for those who value transparency and their health.","Behave offers a healthier take on classic candy favorites without compromising on taste. Made with natural ingredients, their gummies and chocolates are perfect for those who value transparency and their health.",CPG,CPG,high,0,
eatcamp.com,Camp,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/camp,https://www.eatcamp.com/,"Camp is a brand that combines nostalgic flavors with hidden servings of vegetables and essential vitamins from nature. Their non-GMO, organic veggies make it easy to maintain a healthy lifestyle without sacrificing taste.","Camp is a brand that combines nostalgic flavors with hidden servings of vegetables and essential vitamins from nature. Their non-GMO, organic veggies make it easy to maintain a healthy lifestyle without sacrificing taste.",CPG,CPG,high,0,
eu.carolinesvedbom.com,Caroline Svedbom AB,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/caroline-svedbom-ab,https://eu.carolinesvedbom.com/,"Caroline Svedbom AB is a luxury jewelry brand that prides itself on handmade, unique pieces crafted by skilled artisans. With attention to detail and the highest quality materials, each piece exudes elegance and sophistication. Perfect for those who appreciate the beauty of craftsmanship and want to make a statement with their jewelry.","Caroline Svedbom AB is a luxury jewelry brand that prides itself on handmade, unique pieces crafted by skilled artisans. With attention to detail and the highest quality materials, each piece exudes elegance and sophistication. Perfect for those who appreciate the beauty of craftsmanship and want to make a statement with their jewelry.",Apparel,Apparel,high,0,
fast-growing-trees.com,Buy Trees Online,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/buy-trees-online,https://fast-growing-trees.com,"Welcome to FastGrowingTrees.com! We offer only the best native and non-invasive fruit trees, broadleaf evergreens, and flowering trees for planting in every U.S. state, including Alaska, Hawaii, and Puerto Rico.","Welcome to FastGrowingTrees.com! We offer only the best native and non-invasive fruit trees, broadleaf evergreens, and flowering trees for planting in every U.S. state, including Alaska, Hawaii, and Puerto Rico.",Home & Garden,Home & Garden,high,0,
get-base.com,Base,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/base,https://get-base.com/,"Base is a revolutionary brand that offers at-home blood testing and tracking for those who prioritize their health. Backed by a team of experts, Base emphasizes accuracy, reliability, and data privacy while making blood data easily understandable for health-conscious customers.","Base is a revolutionary brand that offers at-home blood testing and tracking for those who prioritize their health. Backed by a team of experts, Base emphasizes accuracy, reliability, and data privacy while making blood data easily understandable for health-conscious customers.",Wellness,Wellness,high,0,
getbellway.com,Bellway,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=3,https://www.dtcetc.com/brand/bellway,https://getbellway.com/,"""Get a healthy gut with Bellway's all-natural fiber supplements. Their organic psyllium husk and real fruit ingredients make for a delicious and easy way to improve your digestive health and overall well-being.""","""Get a healthy gut with Bellway's all-natural fiber supplements. Their organic psyllium husk and real fruit ingredients make for a delicious and easy way to improve your digestive health and overall well-being.""",Wellness,Wellness,high,0,
getbevel.com,Bevel,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=3,https://www.dtcetc.com/brand/bevel,https://getbevel.com/,"Bevel is committed to providing men with the products and tools to improve their appearance, grooming, and their lives. Our shaving system provides value and a unique, comfortable shaving experience. We recently launched Bevel Shave, Skin, Hair & Beard products that reduce irritation, moisturize skin, exfoliate and leave you polished.","Bevel is committed to providing men with the products and tools to improve their appearance, grooming, and their lives. Our shaving system provides value and a unique, comfortable shaving experience. We recently launched Bevel Shave, Skin, Hair & Beard products that reduce irritation, moisturize skin, exfoliate and leave you polished.",Beauty,Beauty,high,0,
getbiom.co,Biom,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=3,https://www.dtcetc.com/brand/biom,https://getbiom.co/,"Biom is the eco-conscious shopper's go-to for toxin-free disinfectant wipes and eco-friendly packaging. With a commitment to sustainability, Biom helps reduce plastic waste and keep homes clean and safe.","Biom is the eco-conscious shopper's go-to for toxin-free disinfectant wipes and eco-friendly packaging. With a commitment to sustainability, Biom helps reduce plastic waste and keep homes clean and safe.",Home & Garden,Home & Garden,high,0,
getcanopy.co,Canopy,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/canopy,https://getcanopy.co/,"Canopy is the ultimate beauty and wellness brand that offers dermatologist-recommended devices for healthy skin, easy breathing, and better sleep. Their products are effortless to maintain, dishwasher safe, and free from harmful ingredients. Indulge in a clean, highly potent aroma experience with Canopy.","Canopy is the ultimate beauty and wellness brand that offers dermatologist-recommended devices for healthy skin, easy breathing, and better sleep. Their products are effortless to maintain, dishwasher safe, and free from harmful ingredients. Indulge in a clean, highly potent aroma experience with Canopy.",Wellness,Wellness,high,0,
getcheeky.com,Cheeky,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/cheeky,https://getcheeky.com/,"Cheeky's custom night guards are a game-changer for those who prioritize their dental health and sleep quality. Made with FDA-approved materials and 3D technology, they offer a perfect fit for every teeth grinder.","Cheeky's custom night guards are a game-changer for those who prioritize their dental health and sleep quality. Made with FDA-approved materials and 3D technology, they offer a perfect fit for every teeth grinder.",Wellness,Wellness,high,0,
getclara.co,Clara,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/clara,https://getclara.co/,"Clara's adaptogen-infused teas offer a smooth energy boost and stress relief. Made with 100% organic ingredients, their blends taste great and are packaged sustainably. An alternative to coffee for those seeking clarity in their daily routine.","Clara's adaptogen-infused teas offer a smooth energy boost and stress relief. Made with 100% organic ingredients, their blends taste great and are packaged sustainably. An alternative to coffee for those seeking clarity in their daily routine.",CPG,CPG,high,0,
goarena.co,Arena,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/arena,https://goarena.co/,"Arena is a complete gym solution. With all of the equipment you need to train in one machine. Arena is compact and portable, it's built in gyro allows you to adjust and set up for any workout, anywhere, anytime in the world.","Arena is a complete gym solution. With all of the equipment you need to train in one machine. Arena is compact and portable, it's built in gyro allows you to adjust and set up for any workout, anywhere, anytime in the world.",Apparel,Apparel,high,0,
gochirp.com,Chirp,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/chirp,https://gochirp.com,"Chirp's back pain relief products, including the Chirp Wheel, are a game-changer for muscle pain sufferers. With FSA/HSA approval, a 5-module e-course, and rave reviews, it's no wonder customers are raving about their results.","Chirp's back pain relief products, including the Chirp Wheel, are a game-changer for muscle pain sufferers. With FSA/HSA approval, a 5-module e-course, and rave reviews, it's no wonder customers are raving about their results.",Wellness,Wellness,high,0,
goclove.com,Clove Shoes,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/clove-shoes,https://goclove.com,"Clove's healthcare-inspired sneakers are a perfect fit for hardworking healthcare professionals. With a stylish design and innovative features, Clove prioritizes comfort and protection during long hours on the job.","Clove's healthcare-inspired sneakers are a perfect fit for hardworking healthcare professionals. With a stylish design and innovative features, Clove prioritizes comfort and protection during long hours on the job.",Apparel,Apparel,high,0,
growarber.com,Arber,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/arber,https://growarber.com/,"Arber is the perfect brand for plant lovers who value safe and easy plant care. With a range of organic and natural products, Arber helps customers grow a better world one plant at a time.","Arber is the perfect brand for plant lovers who value safe and easy plant care. With a range of organic and natural products, Arber helps customers grow a better world one plant at a time.",Home & Garden,Home & Garden,high,0,
hellobonafide.com,Bonafide,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=3,https://www.dtcetc.com/brand/bonafide,https://hellobonafide.com,"Bonafide offers natural solutions for women's health issues, backed by rigorous research and clinical trials. Trusted by thousands of doctors, their commitment to safety and effectiveness make them a top choice for women seeking natural relief.","Bonafide offers natural solutions for women's health issues, backed by rigorous research and clinical trials. Trusted by thousands of doctors, their commitment to safety and effectiveness make them a top choice for women seeking natural relief.",Wellness,Wellness,high,0,
hellobubble.com,Bubble,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/bubble,https://hellobubble.com,"Bubble Skincare is the perfect skincare brand for teens and Gen-Z with sensitive skin. Founded in 2020, Bubble Skincare offers natural, plant-based, scientifically proven formulas that are free of harsh chemicals, vegan, and cruelty-free. With helpful resources and 1% of proceeds going towards mental health non-profits, Bubble Skincare is dedicated to helping young adults find the right skincare for their needs.","Bubble Skincare is the perfect skincare brand for teens and Gen-Z with sensitive skin. Founded in 2020, Bubble Skincare offers natural, plant-based, scientifically proven formulas that are free of harsh chemicals, vegan, and cruelty-free. With helpful resources and 1% of proceeds going towards mental health non-profits, Bubble Skincare is dedicated to helping young adults find the right skincare for their needs.",Beauty,Beauty,high,0,
hellocore.com,Core Meditation,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/core-meditation,https://www.hellocore.com/,"Core Meditation is the go-to wellness brand for those seeking to unlock their best selves. Their innovative products relieve tension, unlock sore muscles, and prime the body and mind for optimal performance. Used by elite athletes worldwide, Core Meditation is committed to transformation through technology.","Core Meditation is the go-to wellness brand for those seeking to unlock their best selves. Their innovative products relieve tension, unlock sore muscles, and prime the body and mind for optimal performance. Used by elite athletes worldwide, Core Meditation is committed to transformation through technology.",Fitness & Outdoors,Fitness & Outdoors,high,0,
heybippy.com,Bippy,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=3,https://www.dtcetc.com/brand/bippy,https://heybippy.com/,"Experience a new level of eco-luxury with Bippy toilet paper. Made from bamboo fibers, this tree-free option is gentle on skin and the environment. Join the movement towards sustainable living with Bippy.","Experience a new level of eco-luxury with Bippy toilet paper. Made from bamboo fibers, this tree-free option is gentle on skin and the environment. Join the movement towards sustainable living with Bippy.",Home & Garden,Home & Garden,high,0,
hibobbie.com,Bobbie,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=3,https://www.dtcetc.com/brand/bobbie,https://www.hibobbie.com/,"Bobbie offers European-style organic infant formula in a range of flavors and packaging options. Bobbie is the only female-founded and mom-led infant formula company in the U.S., offering simple, healthy feeding in 8oz and 24 oz. sizes! And Bobbie's packaging is 99% recyclable!","Bobbie offers European-style organic infant formula in a range of flavors and packaging options. Bobbie is the only female-founded and mom-led infant formula company in the U.S., offering simple, healthy feeding in 8oz and 24 oz. sizes! And Bobbie's packaging is 99% recyclable!",Baby,Baby,high,0,
hicolugo.com,Colugo,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/colugo,https://hicolugo.com/,"Colugo is a new company for parents who are looking for something different. With every stroller we make we want to become more innovative, more build quality, and focused on keeping the earth healthy. We hope you will bring our strollers with you as your children grow up.","Colugo is a new company for parents who are looking for something different. With every stroller we make we want to become more innovative, more build quality, and focused on keeping the earth healthy. We hope you will bring our strollers with you as your children grow up.",Baby,Baby,high,0,
int.aguabendita.com,Agua Bendita,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/agua-bendita,https://int.aguabendita.com/,"Agua Bendita is a renowned brand that celebrates handcrafted devotion. With over 500 female artisans from rural communities in Colombia, their unique pieces are masterpieces that unite stitch by stitch, creating a truly special and meaningful brand.","Agua Bendita is a renowned brand that celebrates handcrafted devotion. With over 500 female artisans from rural communities in Colombia, their unique pieces are masterpieces that unite stitch by stitch, creating a truly special and meaningful brand.",Apparel,Apparel,high,0,
itsapril.com,April,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/april,https://itsapril.com/,"April is a modern vitamin brand that offers personalized, vegan supplements made with expert nutritionists and scientists' help. Their smart-working formulas are easy to navigate, and they prioritize transparency and education. Perfect for health-conscious customers who prioritize their physical and mental well-being.","April is a modern vitamin brand that offers personalized, vegan supplements made with expert nutritionists and scientists' help. Their smart-working formulas are easy to navigate, and they prioritize transparency and education. Perfect for health-conscious customers who prioritize their physical and mental well-being.",Wellness,Wellness,high,0,
itsaugust.co,August,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/august,https://www.itsaugust.co/,"August is the perfect brand for those who prioritize natural and sustainable period care. With a focus on comfort and education, August empowers women to prioritize their health and well-being.","August is the perfect brand for those who prioritize natural and sustainable period care. With a focus on comfort and education, August empowers women to prioritize their health and well-being.",Wellness,Wellness,high,0,
justaddbuoy.com,Buoy,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/buoy,https://justaddbuoy.com/,Buoy's unsweetened and unflavored drinks are free from inflammation-causing ingredients and come in sustainable packaging. Their Chronic Illness Support Program offers discounts and donations to nonprofits.,Buoy's unsweetened and unflavored drinks are free from inflammation-causing ingredients and come in sustainable packaging. Their Chronic Illness Support Program offers discounts and donations to nonprofits.,CPG,CPG,high,0,
keepyourcadence.com,Cadence,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/cadence,https://keepyourcadence.com/,"Cadence is a brand that offers unique and thoughtfully designed products that blend form and function. Their attention to detail and commitment to doing things differently make them the perfect choice for those seeking a feeling of preparedness, pride, and relaxation.","Cadence is a brand that offers unique and thoughtfully designed products that blend form and function. Their attention to detail and commitment to doing things differently make them the perfect choice for those seeking a feeling of preparedness, pride, and relaxation.",Beauty,Beauty,high,0,
livecrude.com,Crude,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/crude,https://livecrude.com/,"Crude is a soulful self-care brand that connects customers back to their skin's natural intelligence. Their organic, plant-based products care for the skin without disrupting its microbiome, while their blog delves into modern obsessions and crises. Discover the School of UnLearning.","Crude is a soulful self-care brand that connects customers back to their skin's natural intelligence. Their organic, plant-based products care for the skin without disrupting its microbiome, while their blog delves into modern obsessions and crises. Discover the School of UnLearning.",Beauty,Beauty,high,0,
loveamika.com,Amika,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/amika,https://loveamika.com,"Amika is a Brooklyn-based hair care brand founded in 2007, committed to creating clean, sustainably made products for all hair types. Their products have been featured in Allure, InStyle, and New York Magazine, and include styling tools, hair masks, serums, and conditioners. Enjoy their rewards program, refer-a-friend offers, and alternative payment option via Afterpay.","Amika is a Brooklyn-based hair care brand founded in 2007, committed to creating clean, sustainably made products for all hair types. Their products have been featured in Allure, InStyle, and New York Magazine, and include styling tools, hair masks, serums, and conditioners. Enjoy their rewards program, refer-a-friend offers, and alternative payment option via Afterpay.",Beauty,Beauty,high,0,
meetalleyoop.com,Alleyoop,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/alleyoop,https://meetalleyoop.com/,"Alleyoop is the ultimate time-saving, space-saving, and eco-friendly beauty brand. Their versatile products do it all, and their commitment to sustainability is unparalleled. Simplify your routine while making a positive impact with Alleyoop.","Alleyoop is the ultimate time-saving, space-saving, and eco-friendly beauty brand. Their versatile products do it all, and their commitment to sustainability is unparalleled. Simplify your routine while making a positive impact with Alleyoop.",Beauty,Beauty,high,0,
meetchamp.com,Champ,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/champ,https://meetchamp.com/,"Champ offers a discreet and convenient way to prioritize sexual health. Their premium, clean-label products are delivered straight to your door, eliminating awkward conversations and uncertainty about quality. Trust in Champ's dedication to innovation and competitive spirit.","Champ offers a discreet and convenient way to prioritize sexual health. Their premium, clean-label products are delivered straight to your door, eliminating awkward conversations and uncertainty about quality. Trust in Champ's dedication to innovation and competitive spirit.",Wellness,Wellness,high,0,
meowingtons.com,Cat Store Online,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/cat-store-online,https://meowingtons.com,"Cat Store Online is the ultimate destination for cat lovers seeking unique and stylish cat-themed products. With a commitment to giving back to the feline community, they are more than just a store, but a community for cat lovers.","Cat Store Online is the ultimate destination for cat lovers seeking unique and stylish cat-themed products. With a commitment to giving back to the feline community, they are more than just a store, but a community for cat lovers.",Pets,Pets,high,0,
myafterglo.com,Afterglo,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/afterglo,https://www.myafterglo.com/,Indulge in pleasure with Afterglo's body-safe and quality intimate products. Empower yourself with their commitment to self-care and explore sensuality without judgement.,Indulge in pleasure with Afterglo's body-safe and quality intimate products. Empower yourself with their commitment to self-care and explore sensuality without judgement.,Wellness,Wellness,high,0,
mybillie.com,Billie Razors,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=3,https://www.dtcetc.com/brand/billie-razors,https://mybillie.com,Billie is a women-first body care brand that offers top-quality essentials designed to support women's routines and choices without reinforcing harmful body norms. Their mission is to undo unfair social pressures and empower women worldwide through meaningful donations to women-first organizations and nonprofits.,Billie is a women-first body care brand that offers top-quality essentials designed to support women's routines and choices without reinforcing harmful body norms. Their mission is to undo unfair social pressures and empower women worldwide through meaningful donations to women-first organizations and nonprofits.,Beauty,Beauty,high,0,
mycarpe.com,Carpe,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/carpe,https://mycarpe.com/,"Say goodbye to embarrassing sweat stains and uncomfortable wetness with Carpe. Their range of products is designed to combat excessive sweating, providing effective solutions for those who have long been frustrated by their sweat. Regain control and confidence today.","Say goodbye to embarrassing sweat stains and uncomfortable wetness with Carpe. Their range of products is designed to combat excessive sweating, providing effective solutions for those who have long been frustrated by their sweat. Regain control and confidence today.",Beauty,Beauty,high,0,
periodaisle.com,Aisle,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/aisle,https://periodaisle.com/,"Aisle is a Canadian company that makes and distributes washable, reusable alternatives for everyday products, such as feminine hygiene products. Aisle's products have been reviewed in magazines such as ""Vancouver Magazine"" and ""Canadian Living"", it currently has a five-star rating from the distributor of its menstrual cups on Amazon.com.","Aisle is a Canadian company that makes and distributes washable, reusable alternatives for everyday products, such as feminine hygiene products. Aisle's products have been reviewed in magazines such as ""Vancouver Magazine"" and ""Canadian Living"", it currently has a five-star rating from the distributor of its menstrual cups on Amazon.com.",Wellness,Wellness,high,0,
ridecake.com,Cake Bikes,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/cake-bikes,https://ridecake.com/,"Cake Bikes offers sustainable, innovative transportation options for environmentally conscious adventurers and urban commuters. Their award-winning electric motorcycles and mopeds prioritize low emissions and cutting-edge design for exhilarating rides without sacrificing performance.","Cake Bikes offers sustainable, innovative transportation options for environmentally conscious adventurers and urban commuters. Their award-winning electric motorcycles and mopeds prioritize low emissions and cutting-edge design for exhilarating rides without sacrificing performance.",Travel,Travel,high,0,
shop.candyclub.com,Candy Club,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/candy-club,https://shop.candyclub.com/,"With Candy Club, you can build your own bundle and get it delivered every month. Build a customized monthly candy subscription, or order one of our pre-selected bundles all at wholesale prices. Gift subscriptions are also available for friends and loved ones. Are you a retailer? We love working with new partners! Contact us today to become a wholesale partner.","With Candy Club, you can build your own bundle and get it delivered every month. Build a customized monthly candy subscription, or order one of our pre-selected bundles all at wholesale prices. Gift subscriptions are also available for friends and loved ones. Are you a retailer? We love working with new partners! Contact us today to become a wholesale partner.",CPG,CPG,high,0,
shopalexis.com,Alexis,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/alexis,https://www.shopalexis.com/,"Alexis: Effortlessly chic and sophisticated, Alexis offers opulent dresses and versatile separates crafted from richly decorated laces, romantic silks, and striking textiles. Embrace femininity with their unique and distinctive designs.","Alexis: Effortlessly chic and sophisticated, Alexis offers opulent dresses and versatile separates crafted from richly decorated laces, romantic silks, and striking textiles. Embrace femininity with their unique and distinctive designs.",Apparel,Apparel,high,0,
shopbala.com,Bala,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bala,https://www.shopbala.com/,"Bala is a design led fitness accessories brand, known for making bala bangles, which are sleek wrist and ankle weights designed to help you stay fit and active. Bala fuses fashion with fitness accessories, bringing fresh and chic designs to a traditionally masculine product category. They have a variety of pastel colors and designs to choose from.","Bala is a design led fitness accessories brand, known for making bala bangles, which are sleek wrist and ankle weights designed to help you stay fit and active. Bala fuses fashion with fitness accessories, bringing fresh and chic designs to a traditionally masculine product category. They have a variety of pastel colors and designs to choose from.",Fitness & Outdoors,Fitness & Outdoors,high,0,
shopboldr.com,Boldr,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=3,https://www.dtcetc.com/brand/boldr,https://shopboldr.com/,"Introducing Boldr, the brand revolutionizing sustainable living. With a wide range of eco-friendly home products, Boldr helps you save money while making a positive impact on the environment. Live sustainably, live boldly with Boldr.","Introducing Boldr, the brand revolutionizing sustainable living. With a wide range of eco-friendly home products, Boldr helps you save money while making a positive impact on the environment. Live sustainably, live boldly with Boldr.",Home & Garden,Home & Garden,high,0,
shopcider.com,Cider,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/cider,https://shopcider.com,"Cider is an international fashion brand founded in 2020 by Michael Wang. With its low prices and stylish designs, it has been featured in major fashion magazines and offers a wide variety of clothing, plus-size options and ethically made pieces. Enjoy free shipping on orders over $49 and 15% off your first order with a promo code.","Cider is an international fashion brand founded in 2020 by Michael Wang. With its low prices and stylish designs, it has been featured in major fashion magazines and offers a wide variety of clothing, plus-size options and ethically made pieces. Enjoy free shipping on orders over $49 and 15% off your first order with a promo code.",Apparel,Apparel,high,0,
shopcoconutcartel.com,Coconut Cartel,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/coconut-cartel,https://shopcoconutcartel.com/,Indulge in the exotic flavors and culture of Central America with Coconut Cartel's premium rum offerings. Join the Cartel and experience the world's most mysterious terroir with every sip.,Indulge in the exotic flavors and culture of Central America with Coconut Cartel's premium rum offerings. Join the Cartel and experience the world's most mysterious terroir with every sip.,CPG,CPG,high,0,
shopcuup.com,Cuup,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/cuup,https://shopcuup.com,"Cuup is a lingerie brand founded in 2017 by Abby Morgan and Lauren Cohan with the mission to revolutionize the way bras are designed. Their products are praised for their fit, feel, and quality, and they offer 40 different sizes ranging from 30 to 38 in bands and A to H in cups. Cuup also offers a fit quiz and a bra fitting service at their SoHo location or virtually.","Cuup is a lingerie brand founded in 2017 by Abby Morgan and Lauren Cohan with the mission to revolutionize the way bras are designed. Their products are praised for their fit, feel, and quality, and they offer 40 different sizes ranging from 30 to 38 in bands and A to H in cups. Cuup also offers a fit quiz and a bra fitting service at their SoHo location or virtually.",Apparel,Apparel,high,0,
