domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons
avawomen.com,Ava Women,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/ava-women,https://avawomen.com,"Ava Women is revolutionizing fertility tracking with AI, apps, sensors and more, to give women an easy way to track their reproductive life. Our products are clinically tested and FDA-approved, offering a range of package deals with different guarantees and privileges.","Ava Women is revolutionizing fertility tracking with AI, apps, sensors and more, to give women an easy way to track their reproductive life. Our products are clinically tested and FDA-approved, offering a range of package deals with different guarantees and privileges.",Wellness,Wellness,high,0,
avecdrinks.com,Avec,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/avec,https://avecdrinks.com/,"Avec offers a healthier and more sustainable option for cocktail lovers. With natural sweeteners and real ingredients, their mixers are perfect for those who prioritize their well-being.","Avec offers a healthier and more sustainable option for cocktail lovers. With natural sweeteners and real ingredients, their mixers are perfect for those who prioritize their well-being.",CPG,CPG,high,0,
avolt.com,Avolt,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/avolt,https://www.avolt.com,"Avolt, the Swedish design studio, is revolutionizing the way we integrate electrical necessities into our spaces. Their minimalist and aesthetically pleasing electronic devices seamlessly enhance any environment, without compromising on performance. Elevate your space with Avolt.","Avolt, the Swedish design studio, is revolutionizing the way we integrate electrical necessities into our spaces. Their minimalist and aesthetically pleasing electronic devices seamlessly enhance any environment, without compromising on performance. Elevate your space with Avolt.",Electronics & Games,Electronics & Games,high,0,
awaytravel.com,Away,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/away,https://www.awaytravel.com/,Away is a new bag company that believes cumbersome luggage should be a thing of the past. Our mission is to make your life on-the-go easier by making your bag smarter. We believe in packing light and being able to move freely with no restraints. Away was inspired by the idea that everyone needs their own personal sanctuary when they travel.,Away is a new bag company that believes cumbersome luggage should be a thing of the past. Our mission is to make your life on-the-go easier by making your bag smarter. We believe in packing light and being able to move freely with no restraints. Away was inspired by the idea that everyone needs their own personal sanctuary when they travel.,Travel,Travel,high,0,
axelglade.com,Axel Glade Ear Cleaner,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/axel-glade-ear-cleaner,https://axelglade.com,"Axel Glade is a revolutionary brand founded by Mehul Patel in 2020 that offers an at-home ear cleaning device and accessories designed to be pain-free and remove unwanted wax, dirt, and bacteria. Featured on Fox News, NBC, ABC News, and more, Axel Glade is suitable for all ages and comes with complimentary EarPicks, free shipping, returns, and exchanges, and a 60 day money back guarantee.","Axel Glade is a revolutionary brand founded by Mehul Patel in 2020 that offers an at-home ear cleaning device and accessories designed to be pain-free and remove unwanted wax, dirt, and bacteria. Featured on Fox News, NBC, ABC News, and more, Axel Glade is suitable for all ages and comes with complimentary EarPicks, free shipping, returns, and exchanges, and a 60 day money back guarantee.",Beauty,Beauty,high,0,
axiologybeauty.com,Axiology,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/axiology,https://axiologybeauty.com/,"Axiology offers a range of high-quality lipsticks made with clean, ethically sourced ingredients. Their commitment to sustainability and fighting plastic waste makes them a guilt-free beauty choice.","Axiology offers a range of high-quality lipsticks made with clean, ethically sourced ingredients. Their commitment to sustainability and fighting plastic waste makes them a guilt-free beauty choice.",Beauty,Beauty,high,0,
ayond.us,Ayond,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/ayond,https://ayond.us/,"Discover Ayond, the transformative beauty brand that blends ancient plant wisdom with clinical innovation to create clean, sustainable skincare. Their rare desert botanicals and high-active formulas protect and renew the complexion, while their eco-friendly packaging reduces impact on the environment.","Discover Ayond, the transformative beauty brand that blends ancient plant wisdom with clinical innovation to create clean, sustainable skincare. Their rare desert botanicals and high-active formulas protect and renew the complexion, while their eco-friendly packaging reduces impact on the environment.",Beauty,Beauty,high,0,
ayr.com,AYR,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/ayr,https://www.ayr.com/,AYR is a United States-based casual apparel retailer that sells women's Clothing. AYR designs timeless essentials for day to day wear. Feeling comfrotable has never looked so good.,AYR is a United States-based casual apparel retailer that sells women's Clothing. AYR designs timeless essentials for day to day wear. Feeling comfrotable has never looked so good.,Apparel,Apparel,high,0,
baboontothemoon.com,Baboon To The Moon,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/baboon-to-the-moon,https://baboontothemoon.com/,Baboon to the Moon (B2TM) is a company that sells colorful bags and is committed to inspiring adventures and encouraging people to embrace new experiences. The company uses sustainable and ethical materials and practices to create products that are meant to last a lifetime. Every B2TM bag comes with a lifetime warranty and is made with high-quality technical materials to withstand any adventure. The company believes that colorful bags can inspire colorful adventures and encourages customers to embrace their sense of adventure and try new things.,Baboon to the Moon (B2TM) is a company that sells colorful bags and is committed to inspiring adventures and encouraging people to embrace new experiences. The company uses sustainable and ethical materials and practices to create products that are meant to last a lifetime. Every B2TM bag comes with a lifetime warranty and is made with high-quality technical materials to withstand any adventure. The company believes that colorful bags can inspire colorful adventures and encourages customers to embrace their sense of adventure and try new things.,Travel,Travel,high,0,
babumilano.com,Babú Milano,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/babu-milano,https://www.babumilano.com/,"Discover the world of Babú Milano, a brand that celebrates Italian craftsmanship and sustainability. With unique patterns and materials, their shoes are a statement of individuality and style. Experience the beauty of slow fashion and support local traditions.","Discover the world of Babú Milano, a brand that celebrates Italian craftsmanship and sustainability. With unique patterns and materials, their shoes are a statement of individuality and style. Experience the beauty of slow fashion and support local traditions.",Apparel,Apparel,high,0,
bacehealth.com,Bace Health,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bace-health,https://bacehealth.com/,"Bace Health offers personalized, science-backed Hemp products for health-conscious customers seeking natural solutions. Their commitment to transparency and education ensures trustworthy and effective results.","Bace Health offers personalized, science-backed Hemp products for health-conscious customers seeking natural solutions. Their commitment to transparency and education ensures trustworthy and effective results.",Wellness,Wellness,high,0,
backdrophome.com,Backdrop Paint,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/backdrop-paint,https://backdrophome.com,"Backdrop Paint is an LA-based paint brand founded in 2018 by married millennials Natalie and Caleb Ebel. Offering 50+ unique paint colors with low odor and VOC, their products are vegan, cruelty-free, Climate Neutral Certified, and Greenwise Certified, and have been praised for their quality and customer service. Financing options are also available via Afterpay.","Backdrop Paint is an LA-based paint brand founded in 2018 by married millennials Natalie and Caleb Ebel. Offering 50+ unique paint colors with low odor and VOC, their products are vegan, cruelty-free, Climate Neutral Certified, and Greenwise Certified, and have been praised for their quality and customer service. Financing options are also available via Afterpay.",Home & Garden,Home & Garden,high,0,
backfireboardsusa.com,Backfire,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/backfire,https://backfireboardsusa.com/,"Backfire: Affordable and high-quality skateboards, including electric skateboards, for those who value durability, performance, and functionality. Experience the thrill of skateboarding with Backfire's fun and innovative products.","Backfire: Affordable and high-quality skateboards, including electric skateboards, for those who value durability, performance, and functionality. Experience the thrill of skateboarding with Backfire's fun and innovative products.",Fitness & Outdoors,Fitness & Outdoors,high,0,
badbirdiegolf.com,Bad Birdie,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bad-birdie,https://badbirdiegolf.com/,"Bad Birdie is a contemporary golf apparel brand dedicated to the new generation of players who value both performance and enjoyment. Known for introducing bold print polos that disrupted traditional golf attire, Bad Birdie aims to foster an inclusive community within the sport. Proud of their impact, they strive to maintain the pioneering spirit of their early days by continuously developing innovative and disruptive apparel. Bad Birdie seeks to redefine what golf can be while staying true to its bold roots.","Bad Birdie is a contemporary golf apparel brand dedicated to the new generation of players who value both performance and enjoyment. Known for introducing bold print polos that disrupted traditional golf attire, Bad Birdie aims to foster an inclusive community within the sport. Proud of their impact, they strive to maintain the pioneering spirit of their early days by continuously developing innovative and disruptive apparel. Bad Birdie seeks to redefine what golf can be while staying true to its bold roots.",Apparel,Apparel,high,0,
bag-all.com,Bag-all,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bag-all,https://bag-all.com,"Bag-all is a United States-based ecofriendly apparel retailer that sells women's Bags. Bag-All has hip bags and cases for any occasion, be it organizing, traveling, or gifting. All of Bag-All products are made with high quality cotton with the intention of them being reused, taking small stylish steps to a more eco-friendly lifestyle.","Bag-all is a United States-based ecofriendly apparel retailer that sells women's Bags. Bag-All has hip bags and cases for any occasion, be it organizing, traveling, or gifting. All of Bag-All products are made with high quality cotton with the intention of them being reused, taking small stylish steps to a more eco-friendly lifestyle.",Apparel,Apparel,high,0,
baggu.com,BAGGU,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/baggu,https://baggu.com,"BAGGU is a United States-based ecofriendly apparel retailer that sells unisex Bags. BAGGU makes everyday bags that make life easier and fit with your daily routines. Their products have long, useful lives meant to be reusable and functional.","BAGGU is a United States-based ecofriendly apparel retailer that sells unisex Bags. BAGGU makes everyday bags that make life easier and fit with your daily routines. Their products have long, useful lives meant to be reusable and functional.",Apparel,Apparel,high,0,
bagliora.com,BAGLIORA,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bagliora,https://www.bagliora.com/,"Introducing BAGLIORA, the Clean Beauty brand that prioritizes natural ingredients and sustainability. With over 95% natural content and a commitment to reducing emissions, BAGLIORA offers effective skincare that aligns with your values.","Introducing BAGLIORA, the Clean Beauty brand that prioritizes natural ingredients and sustainability. With over 95% natural content and a commitment to reducing emissions, BAGLIORA offers effective skincare that aligns with your values.",Beauty,Beauty,high,0,
balls.co,Balls Trimmer,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/balls-trimmer,https://balls.co,"Balls, a family-owned brand, has revolutionized men's grooming with their ceramic anti-nick blades and SackSafe guard trimmer. Their line of lotions and washes enhance the experience, and their 24/7 customer support team is always available. Join Balls in breaking the taboo around men's grooming.","Balls, a family-owned brand, has revolutionized men's grooming with their ceramic anti-nick blades and SackSafe guard trimmer. Their line of lotions and washes enhance the experience, and their 24/7 customer support team is always available. Join Balls in breaking the taboo around men's grooming.",Beauty,Beauty,high,0,
ballwash.com,Ballsy,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/ballsy,https://ballwash.com/,"Ballsy is the ultimate men's grooming brand for health-conscious guys who want to feel confident and refreshed. Their natural body wash, Ballwash, is designed to draw out toxins and leave skin feeling clean and revitalized. With a commitment to quality and customer satisfaction, Ballsy is the perfect choice for men who prioritize self-care.","Ballsy is the ultimate men's grooming brand for health-conscious guys who want to feel confident and refreshed. Their natural body wash, Ballwash, is designed to draw out toxins and leave skin feeling clean and revitalized. With a commitment to quality and customer satisfaction, Ballsy is the perfect choice for men who prioritize self-care.",Wellness,Wellness,high,0,
balooliving.com,Baloo,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/baloo,https://balooliving.com,"Baloo's luxury weighted blanket is a must-have for those seeking natural stress relief. Made with non-toxic materials and eco-friendly packaging, it soothes the nervous system and promotes better sleep.","Baloo's luxury weighted blanket is a must-have for those seeking natural stress relief. Made with non-toxic materials and eco-friendly packaging, it soothes the nervous system and promotes better sleep.",Home & Garden,Home & Garden,high,0,
bandier.com,Bandier,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bandier,https://www.bandier.com/,"Bandier is a fashion and fitness brand founded in 2014 by Jennifer Bandier. The brand was created in response to the lack of a convenient, one-stop destination for high-quality activewear and after-workout clothing. What began as a single store in Southampton, New York quickly grew into a powerful point of connection, and Jennifer Bandier began building a community of women at the heart of the brand. Bandier is known for its combination of high style and high performance, offering a range of fashionable and functional clothing and accessories for women.","Bandier is a fashion and fitness brand founded in 2014 by Jennifer Bandier. The brand was created in response to the lack of a convenient, one-stop destination for high-quality activewear and after-workout clothing. What began as a single store in Southampton, New York quickly grew into a powerful point of connection, and Jennifer Bandier began building a community of women at the heart of the brand. Bandier is known for its combination of high style and high performance, offering a range of fashionable and functional clothing and accessories for women.",Apparel,Apparel,high,0,
bandolierstyle.com,Bandolier,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bandolier,https://bandolierstyle.com,"Bandolier is a United States-based trendy apparel retailer that sells unisex Bags_Briefcases. Bandolier phone cases transform your phone into a piece of wearable technology in a stylish way. Each Bandolier has two slots that fit your cards and cash, offering an alleviating alternative to handbags.","Bandolier is a United States-based trendy apparel retailer that sells unisex Bags_Briefcases. Bandolier phone cases transform your phone into a piece of wearable technology in a stylish way. Each Bandolier has two slots that fit your cards and cash, offering an alleviating alternative to handbags.",Apparel,Apparel,high,0,
banksjournal.com,Banks Journal,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/banks-journal,https://banksjournal.com/,"Banks Journal is a contemporary clothing brand inspired by the coastal lifestyle and a passion for design. Founded by a group of individuals with diverse cultural backgrounds, including Japanese and Australian heritage, the brand brings together unique perspectives to create a unique and modern aesthetic. With offices in three locations - Byron Bay, Tokyo, and Newport Beach, California - Banks Journal offers a range of clothing and accessories for men and women. The brand's focus on coastal living and design reflects its founders' appreciation for the beauty and simplicity of the coast, and their desire to create stylish, high-quality pieces that reflect this lifestyle.","Banks Journal is a contemporary clothing brand inspired by the coastal lifestyle and a passion for design. Founded by a group of individuals with diverse cultural backgrounds, including Japanese and Australian heritage, the brand brings together unique perspectives to create a unique and modern aesthetic. With offices in three locations - Byron Bay, Tokyo, and Newport Beach, California - Banks Journal offers a range of clothing and accessories for men and women. The brand's focus on coastal living and design reflects its founders' appreciation for the beauty and simplicity of the coast, and their desire to create stylish, high-quality pieces that reflect this lifestyle.",Apparel,Apparel,high,0,
bape.com,Bape,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bape,https://bape.com,Bape is a Japan-based lifestyle apparel retailer that sells men's and women's Clothing. Bape strives to introduce Japanese fashion culture to the world. Its luxurious streetwear offers unique designs that set a trend.,Bape is a Japan-based lifestyle apparel retailer that sells men's and women's Clothing. Bape strives to introduce Japanese fashion culture to the world. Its luxurious streetwear offers unique designs that set a trend.,Apparel,Apparel,high,0,
barberpro.com,BARBER PRO,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/barber-pro,https://barberpro.com/,"BARBER PRO, a leading brand in the grooming industry, offers innovative skincare products specifically designed for men. Their natural formulas and commitment to effectiveness and sustainability make them a top choice for men seeking tailored skincare solutions.","BARBER PRO, a leading brand in the grooming industry, offers innovative skincare products specifically designed for men. Their natural formulas and commitment to effectiveness and sustainability make them a top choice for men seeking tailored skincare solutions.",Beauty,Beauty,high,0,
barestockholm.com,Bare,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bare,https://barestockholm.com/,"Bare: The Scandinavian-inspired brand that combines sustainability and style. Their eco-friendly underwear is made from irresistibly soft TENCEL™ Modal, ensuring comfort and durability. Perfect for those who value minimalistic design and responsible production.","Bare: The Scandinavian-inspired brand that combines sustainability and style. Their eco-friendly underwear is made from irresistibly soft TENCEL™ Modal, ensuring comfort and durability. Perfect for those who value minimalistic design and responsible production.",Apparel,Apparel,high,0,
barkbox.com,Barkbox,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/barkbox,https://www.barkbox.com/,"BarkBox is a fun way to give your dog the very best of the very best! We focus on bringing you and your pup only the highest quality of products we can find in the world-- whether it's food, toys, accessories, or health care.","BarkBox is a fun way to give your dog the very best of the very best! We focus on bringing you and your pup only the highest quality of products we can find in the world-- whether it's food, toys, accessories, or health care.",Pets,Pets,high,0,
barnerbrand.com,Barner,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/barner,https://barnerbrand.com,"The solution for that problem was the creation of a pair of glasses that redefined the way we protect our eyes from digital screens. Barner glasses are designed to protect against harmful blue light in an innovative and stylish way. Set apart by their unmistakable design and the absence of frames, Barner glasses feature a light indicator that warns you when you should or shouldn't take them off.","The solution for that problem was the creation of a pair of glasses that redefined the way we protect our eyes from digital screens. Barner glasses are designed to protect against harmful blue light in an innovative and stylish way. Set apart by their unmistakable design and the absence of frames, Barner glasses feature a light indicator that warns you when you should or shouldn't take them off.",Wellness,Wellness,high,0,
baron.se,Baron,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/baron,https://baron.se/en/,"Introducing Baron, the renowned brand known for its premium bags made from high-quality leather and canvas. Each meticulously handmade product combines classic elegance with contemporary functionality, perfect for the modern businessman, traveler, or hunter. Experience the timeless style and superior craftsmanship of Baron.","Introducing Baron, the renowned brand known for its premium bags made from high-quality leather and canvas. Each meticulously handmade product combines classic elegance with contemporary functionality, perfect for the modern businessman, traveler, or hunter. Experience the timeless style and superior craftsmanship of Baron.",Apparel,Apparel,high,0,
baronfig.com,Baronfig,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/baronfig,https://baronfig.com,"Baronfig is a New York-based company that provides quality office supplies and storage solutions to creatives and workaholics. Founded in 2013, the brand's flagship notebook is the Confidant, created with input from its community. Baronfig is dedicated to leaving the world better than they found it, planting a tree for every notebook purchased, and has been featured in major media outlets.","Baronfig is a New York-based company that provides quality office supplies and storage solutions to creatives and workaholics. Founded in 2013, the brand's flagship notebook is the Confidant, created with input from its community. Baronfig is dedicated to leaving the world better than they found it, planting a tree for every notebook purchased, and has been featured in major media outlets.",Home & Garden,Home & Garden,high,0,
barrsweden.com,BARR Sweden,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/barr-sweden,https://www.barrsweden.com,"Introducing BARR Sweden, a natural and organic skincare brand rooted in the deep forests of northern Sweden. With a commitment to transparency and avoiding chemicals, BARR Sweden offers gentle, effective, and environmentally friendly skincare products for adults and babies. Trust in their natural ingredients for healthy skin.","Introducing BARR Sweden, a natural and organic skincare brand rooted in the deep forests of northern Sweden. With a commitment to transparency and avoiding chemicals, BARR Sweden offers gentle, effective, and environmentally friendly skincare products for adults and babies. Trust in their natural ingredients for healthy skin.",Beauty,Beauty,high,0,
baseofsweden.com,Baseofsweden,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/baseofsweden,https://baseofsweden.com/,"Introducing Baseofsweden, the innovative brand that brings you makeup products designed for an active lifestyle. With their award-winning Base foundation, their products blend seamlessly with your skin, providing long-lasting results. Gentle and skin-boosting ingredients ensure your skin is taken care of. Spend more time living life with Baseofsweden.","Introducing Baseofsweden, the innovative brand that brings you makeup products designed for an active lifestyle. With their award-winning Base foundation, their products blend seamlessly with your skin, providing long-lasting results. Gentle and skin-boosting ingredients ensure your skin is taken care of. Spend more time living life with Baseofsweden.",Beauty,Beauty,high,0,
basicoutfitters.com,Basic Outfitters,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/basic-outfitters,https://www.basicoutfitters.com/,"Basic Outfitters is a United States-based comfortable apparel retailer that sells men's Clothing. Basic Outfitters was born from the need for high quality, affordable men's essentials that were convinient and customizable. Basic Outfitters provides a refreshing alternative to basics that will make you feel invincible.","Basic Outfitters is a United States-based comfortable apparel retailer that sells men's Clothing. Basic Outfitters was born from the need for high quality, affordable men's essentials that were convinient and customizable. Basic Outfitters provides a refreshing alternative to basics that will make you feel invincible.",Apparel,Apparel,high,0,
basksuncare.com,Bask,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bask,https://basksuncare.com/,"Bask offers luxurious, non-oily, and easy-to-apply sunscreens that are stable, effective, and environmentally friendly. Committed to ending skin cancer, Bask donates 10% of sales proceeds to nonprofit partners.","Bask offers luxurious, non-oily, and easy-to-apply sunscreens that are stable, effective, and environmentally friendly. Committed to ending skin cancer, Bask donates 10% of sales proceeds to nonprofit partners.",Beauty,Beauty,high,0,
beatticus.com,Atticus,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/atticus,https://www.beatticus.com/,"Atticus skincare offers a clean range of lab-formulated products that harness the power of science and nature for healthy, glowing skin. Embrace your individual beauty with Atticus' pursuit of excellence.","Atticus skincare offers a clean range of lab-formulated products that harness the power of science and nature for healthy, glowing skin. Embrace your individual beauty with Atticus' pursuit of excellence.",Beauty,Beauty,high,0,
bhcosmetics.com,BH Cosmetics,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bh-cosmetics,https://bhcosmetics.com,"BH Cosmetics brings you great quality & affordable makeup - all delivered to your door. Free shipping on US orders of $40+, and international shipping on $75+. Our selection of makeup includes eyeshadow, lipstick, mascara, foundation, blush, brushes and much more!","BH Cosmetics brings you great quality & affordable makeup - all delivered to your door. Free shipping on US orders of $40+, and international shipping on $75+. Our selection of makeup includes eyeshadow, lipstick, mascara, foundation, blush, brushes and much more!",Beauty,Beauty,high,0,
blacktailor.store,BLACKTAILOR,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/blacktailor,https://blacktailor.store,"BLACKTAILOR specializes solely in cargo pants, focusing on their engineering since inception. Its vision is to make cargo pants a must-have for every man. Offering four styles—skinny, regular, relaxed, and baggy fits—BLACKTAILOR provides options for diverse situations and purposes. The brand aims to design versatile and affordable cargo pants to fit every need.","BLACKTAILOR specializes solely in cargo pants, focusing on their engineering since inception. Its vision is to make cargo pants a must-have for every man. Offering four styles—skinny, regular, relaxed, and baggy fits—BLACKTAILOR provides options for diverse situations and purposes. The brand aims to design versatile and affordable cargo pants to fit every need.",Apparel,Apparel,high,0,
blamelilac.com,BLAME LILAC,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/blame-lilac,https://www.blamelilac.com,"BLAME LILAC: REALITY IS OVERRATED is a rebellious and liberating brand that celebrates irony, humor, and self-expression. With a focus on exclusivity and sustainability, BLAME LILAC invites customers to join their movement and embrace the joy of living.","BLAME LILAC: REALITY IS OVERRATED is a rebellious and liberating brand that celebrates irony, humor, and self-expression. With a focus on exclusivity and sustainability, BLAME LILAC invites customers to join their movement and embrace the joy of living.",Apparel,Apparel,high,0,
blanqi.com,BLANQI,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/blanqi,https://blanqi.com,"BLANQI is a functional apparel, intimates, and accessories brand founded in 2017 by best friends Valerie Darragh and Sabrina Melarti. It provides chic, breathable, and supportive solutions for pregnant and post-partum bodies, and has been featured in major publications such as Women's Health, Glamour, and New York Magazine. BLANQI offers a range of supportwear, from tanks to leggings to jeans and tops, with sizes XS-3X. It is dedicated to supporting mothers and offers advanced features such as 360-degree support and pockets.","BLANQI is a functional apparel, intimates, and accessories brand founded in 2017 by best friends Valerie Darragh and Sabrina Melarti. It provides chic, breathable, and supportive solutions for pregnant and post-partum bodies, and has been featured in major publications such as Women's Health, Glamour, and New York Magazine. BLANQI offers a range of supportwear, from tanks to leggings to jeans and tops, with sizes XS-3X. It is dedicated to supporting mothers and offers advanced features such as 360-degree support and pockets.",Apparel,Apparel,high,0,
blkandbold.com,BLK and Bold,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/blk-and-bold,https://blkandbold.com/,BLK and Bold is a premium specialty coffee roaster that delivers freshly roasted coffees and loose leaf teas straight to your door. Cut out the middle man with a subscription plan that saves you both time and money!,BLK and Bold is a premium specialty coffee roaster that delivers freshly roasted coffees and loose leaf teas straight to your door. Cut out the middle man with a subscription plan that saves you both time and money!,CPG,CPG,high,0,
bonvoybags.com,BON VOY,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bon-voy,https://www.bonvoybags.com/en-us,"Introducing BON VOY, the travel brand for conscious jet-setters who crave style and function. Their spacious Bon Voy Bag is made from vegan and premium materials, offering durability and sustainability without sacrificing style. Travel in style and align with your values with BON VOY.","Introducing BON VOY, the travel brand for conscious jet-setters who crave style and function. Their spacious Bon Voy Bag is made from vegan and premium materials, offering durability and sustainability without sacrificing style. Travel in style and align with your values with BON VOY.",Apparel,Apparel,high,0,
boombycindyjoseph.com,BOOM by Cindy Joseph,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/boom-by-cindy-joseph,https://boombycindyjoseph.com,"Join BOOM by Cindy Joseph in the Pro-Age Revolution. We manufacture organic skin care & cosmeceuticals for women of every generation from your 20's and 30's to your 60's, 70's and beyond.","Join BOOM by Cindy Joseph in the Pro-Age Revolution. We manufacture organic skin care & cosmeceuticals for women of every generation from your 20's and 30's to your 60's, 70's and beyond.",Beauty,Beauty,high,0,
burstoralcare.com,BURST,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/burst,https://burstoralcare.com,"BURST Oral Care is an innovative and socially conscious oral care company founded in 2017 by Hamish Khayat and Brittany Stewart. Their products are recommended by dental professionals, cruelty-free, vegan-friendly and come with a 90-day money back guarantee and lifetime warranty.","BURST Oral Care is an innovative and socially conscious oral care company founded in 2017 by Hamish Khayat and Brittany Stewart. Their products are recommended by dental professionals, cruelty-free, vegan-friendly and come with a 90-day money back guarantee and lifetime warranty.",Wellness,Wellness,high,0,
byltbasics.com,BYLT Basics,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bylt-basics,https://byltbasics.com,BYLT Basics is a United States-based casual apparel retailer that sells men's and women's Clothing. BYLT Basics has durable basics made with high-end materials at an affordable price. Their simple designs are meant for everyday use and still last a lifetime .,BYLT Basics is a United States-based casual apparel retailer that sells men's and women's Clothing. BYLT Basics has durable basics made with high-end materials at an affordable price. Their simple designs are meant for everyday use and still last a lifetime .,Apparel,Apparel,high,0,
