domain,name,source,icp_tier,icp_score,signal_score,signal_trust,signals,tags,batch,team_size,location,one_liner,description,company_url,source_url
fine.so,FINE Legal,htgf,ICP 1,7,5,high,api|app,"",,,Germany,,,https://www.fine.so ,https://www.htgf.de/en/portfolio/
flowlinker.ca,FlowLinker,antler,ICP 2,7,5,high,api|app,B2B Software,2025,,Canada,"Sales intelligence platform designed to analyze, structure, and extract technical requirements from sales conversations.","Sales intelligence platform designed to analyze, structure, and extract technical requirements from sales conversations.",https://www.flowlinker.ca/,https://www.antler.co/portfolio
flowspace.co,FlowSpace UK,antler,ICP 2,7,5,high,api|app,Real Estate and PropTech,2021,,UK,FlowSpace is a workspace booking platform for hybrid teams.,FlowSpace is a workspace booking platform for hybrid teams.,https://flowspace.co/,https://www.antler.co/portfolio
getdistillery.com,Distillery,antler,ICP 2,7,5,high,api|app,B2B Software,2024,,UK,Unlock new revenue instantly without spending $100-500K/year on data infrastructure and hires.,Unlock new revenue instantly without spending $100-500K/year on data infrastructure and hires.,https://getdistillery.com,https://www.antler.co/portfolio
getfuelup.com,FuelUp,antler,ICP 2,7,5,high,api|app,B2B Software,2025,,US,AI-driven platform for fleet fueling and maintenance.,AI-driven platform for fleet fueling and maintenance.,https://www.getfuelup.com/,https://www.antler.co/portfolio
getoze.com,Ozé,speedinvest,ICP 2,7,5,high,api|app,"Middle East, Africa & Beyond",2021,,Ghana,Empowering African micro-SMEs to grow and scale.,"Despite merchants and micro-SMEs forming the pillars on which West African economies stand, these businesses have been overwhelmingly ignored and neglected by mobile-based financial service providers. Ozé helps capture, analyze and improve the performance of business owners in Ghana and Nigeria with the ambition to become a pan-African player. Through their digital accounting system, which enables users to keep track of their records, AR and AP and get access to credit, Ozé users are able to operate like large businesses and, therefore, empowers micro-SMEs to grow and scale far beyond their current reach. Having partnered with the region’s biggest banks, SME banks and local fintechs, Ozé is able to provide its users with products from traditional financial institutions but with the seamless interface and usability of a social media platform.",https://getoze.com/,https://www.speedinvest.com/portfolio/
getraba.com,Raba,antler,ICP 2,7,5,high,api|app,B2B Software,2025,,Nigeria,Building Lease-to-Own Infrastructure for African Businesses,Building Lease-to-Own Infrastructure for African Businesses,https://www.getraba.com/,https://www.antler.co/portfolio
goyaa.ai,Goyaa,antler,ICP 1,7,5,high,api|app,B2B Software,2023,,Germany,The operating system for SME law firms to run legal like a business.,The operating system for SME law firms to run legal like a business.,https://www.goyaa.ai/,https://www.antler.co/portfolio
hema.to,hema.to,htgf,ICP 1,7,5,high,docs|app,"",,,Germany,,,http://hema.to/,https://www.htgf.de/en/portfolio/
hyyr.no,Hyyr,antler,ICP 2,7,5,high,api|app,B2B Software,2024,,Norway,The first fully digitized and document-free platform for sustainable public procurement.,The first fully digitized and document-free platform for sustainable public procurement.,https://hyyr.no/,https://www.antler.co/portfolio
itembase.com,Itembase,htgf,ICP 1,7,5,high,api|dashboard,"",,,Germany,,,https://www.itembase.com/,https://www.htgf.de/en/portfolio/
kema.co,Kema,speedinvest,ICP 2,7,5,high,api|app,"Middle East, Africa & Beyond",2023,,United Arab Emirates,"A cash flow platform helping MENA SMEs get paid faster, automate A/R, and unlock invoice financing seamlessly.","Kema is revolutionizing how B2B SMEs in MENA manage their cash flow. By combining A/R automation, embedded payments, and invoice financing into one platform, the UAE-based startup empowers businesses to digitize collections, improve on-time payments, and unlock instant liquidity. With proprietary credit scoring built from ERP and payment data, Kema helps SMEs overcome late payments and limited financing access—long-standing barriers to growth in the region. ‍ ‍By embedding itself at the core of the invoice-to-cash cycle, Kema is bridging the gap between fintech and everyday business operations. Kema facilities more than $50M in annual receivables, improves collections by up to 40% and streamlines collection processed by more than 50%. As MENA moves toward further digitization and a cashless economy, Kema is uniquely positioned to become the financial operating system for the region’s $3T B2B economy.",https://www.kema.co/,https://www.speedinvest.com/portfolio/
kolek.com.br,Kolek,antler,ICP 2,7,5,high,api|app,B2B Software,2022,,Singapore,Kolek is a platform that orchestrate receivables - making the process of charging and receiving money from clients more efficient and effective.,Kolek is a platform that orchestrate receivables - making the process of charging and receiving money from clients more efficient and effective.,https://kolek.com.br/,https://www.antler.co/portfolio
lerno.ai,Lerno,antler,ICP 2,7,5,high,api|app,B2B Software,2023,,UK,AI-Powered Customer Intelligence Platform,AI-Powered Customer Intelligence Platform,https://www.lerno.ai,https://www.antler.co/portfolio
lizzy-ai.com,LizzyAI,speedinvest,ICP 2,7,5,high,api|app,Marketplaces & Consumer,2025,,United States of America,"Recruiting platform that uses AI-powered interviews to help companies hire faster, fairer, and more efficiently.","Founded in the USA by serial entrepreneur Yannis Niebelschütz, Lizzy AI is a next-generation recruiting platform that uses AI-powered, structured interviews to streamline and standardize hiring. The platform automatically generates interview questions, conducts assessments, and delivers clear, comparable scoring to reduce bias and accelerate decisions. Companies use Lizzy AI to evaluate candidates more objectively and at scale, while significantly reducing recruiter workload. The result: faster hiring, better talent matches, and an improved candidate experience.",https://www.lizzy-ai.com/,https://www.speedinvest.com/portfolio/
meaningful.app,Meaningful CX,antler,ICP 1,7,5,high,docs|app,B2B Software,2024,,Germany,"Meaningful CX enables companies to conduct interviews on survey scale, by using generative AI and a voice based interface","Meaningful CX enables companies to conduct interviews on survey scale, by using generative AI and a voice based interface",https://meaningful.app,https://www.antler.co/portfolio
metabob.com,Metabob,antler,ICP 2,7,5,high,docs|app,B2B Software,2021,,US,Metabob is your all-in-one assistant to track and improve developer productivity by drawing on the experience of millions of software developers with their AI-assisted static code analysis.,Metabob is your all-in-one assistant to track and improve developer productivity by drawing on the experience of millions of software developers with their AI-assisted static code analysis.,https://metabob.com,https://www.antler.co/portfolio
metoda.com,metoda (Exit),htgf,ICP 1,7,5,high,platform|dashboard,"",,,Germany,,,https://www.metoda.com,https://www.htgf.de/en/portfolio/
milano-vice.de,Milano Vice,speedinvest,ICP 1,7,5,high,api|app,Marketplaces & Consumer,2022,,Germany,Germany's first virtual restaurant chain.,"Founded in Berlin in 2022, Milano Vice is an amplifier for partner restaurants, traditional bakeries, and professional chefs. ‍ Milano Vice partners can triple partners' sales thanks to resource optimization through increased utilization of kitchen and staff. It targets Gen Y and Z customers through its innovative branding and provides state-of-the-art technology to its partner restaurants.",https://www.milano-vice.de/,https://www.speedinvest.com/portfolio/
mindfuel.ai,Mindfuel,project_a,ICP 1,7,5,high,auth|app,"",Seed,,Munich,The new home for data & AI teams,,https://mindfuel.ai/,https://www.project-a.vc/companies
modastera.com,ModAstera Inc.,antler,ICP 2,7,5,high,api|app,B2B Software,2025,,Japan,"Software platform to annotate data and automate the development, deployment and sharing of Medical AI. データをアノテートし、医療AIを生成、デプロイ、そして共有するソフトウェアプラットフォーム。","Software platform to annotate data and automate the development, deployment and sharing of Medical AI. データをアノテートし、医療AIを生成、デプロイ、そして共有するソフトウェアプラットフォーム。",https://www.modastera.com,https://www.antler.co/portfolio
morfless.com,Morfless,antler,ICP 2,7,5,high,api|app,B2B Software,2023,,Australia,Morfless is the fastest way to save up to 50% on our cloud infrastructure bill.,Morfless is the fastest way to save up to 50% on our cloud infrastructure bill.,https://morfless.com,https://www.antler.co/portfolio
oculai.de,oculai,htgf,ICP 1,7,5,high,api|app,"",,,Germany,,,https://www.oculai.de/,https://www.htgf.de/en/portfolio/
opinary.com,Opinary,project_a,ICP 1,7,5,high,api|dashboard,"",Series A,,Berlin,Making opinions matter,,https://opinary.com/,https://www.project-a.vc/companies
orbion.life,Orbion,antler,ICP 1,7,5,high,api|app,Health and BioTech,2024,,Germany,Orbion helps pharmaceutical and biotech companies accelerate their drug discovery process with its proprietary AI models.,Orbion helps pharmaceutical and biotech companies accelerate their drug discovery process with its proprietary AI models.,https://orbion.life/,https://www.antler.co/portfolio
otee.io,OTee,antler,ICP 2,7,5,high,docs|app,Industrials,2023,,Norway,DeepTech bringing a disruptive paradigm shift to Industrial Automation with Virtual PLCs.,DeepTech bringing a disruptive paradigm shift to Industrial Automation with Virtual PLCs.,https://otee.io,https://www.antler.co/portfolio
pacerevenue.com,Pace Revenue,speedinvest,ICP 2,7,5,high,api|app,Exits,2016,,United Kingdom,Hospitality revenue management platform utilizing machine learning and statistical modelling.,"Pace (acquired by FlyrLabs in 2022) was founded to change revenue management and help companies be more effective in their distribution and sales - empowering them to make better use of resources, generate less waste, and contribute to a better world.",https://www.pacerevenue.com/,https://www.speedinvest.com/portfolio/
pactos.ai,Pactos,htgf,ICP 1,7,5,high,auth|app,"",,,Germany,,,https://www.pactos.ai/en,https://www.htgf.de/en/portfolio/
paiperly.com,Paiperly,antler,ICP 2,7,5,high,api|dashboard,B2B Software,2025,,Korea,AI-powered automation of safety documents for construction sites.,AI-powered automation of safety documents for construction sites.,https://www.paiperly.com/,https://www.antler.co/portfolio
papayo.ai,Papayo.ai,antler,ICP 1,7,5,high,api|app,B2B Software,2024,,Germany,#1 AI Hiring Assistant for Hiring Agencies and inhouse Hiring Teams,#1 AI Hiring Assistant for Hiring Agencies and inhouse Hiring Teams,https://papayo.ai,https://www.antler.co/portfolio
qonflo.ai,Qonflo,antler,ICP 2,7,5,high,api|app,B2B Software,2025,,Indonesia,"Qonflo is an AI enabler platform that connects to channels like WhatsApp, websites, and more—powering sales, support, and back-office automation.","Qonflo is an AI enabler platform that connects to channels like WhatsApp, websites, and more—powering sales, support, and back-office automation.",https://qonflo.ai/,https://www.antler.co/portfolio
rapida.ai,Rapida.AI,antler,ICP 2,7,5,high,api|app,B2B Software,2023,,Singapore,"A platform for developers, product managers and data scientists to build production-grade Gen AI application within days","A platform for developers, product managers and data scientists to build production-grade Gen AI application within days",https://rapida.ai,https://www.antler.co/portfolio
relio.ch,Relio,htgf,ICP 1,7,5,high,api|app,"",,,Germany,,,https://relio.ch/,https://www.htgf.de/en/portfolio/
rival.tech,RIVAL,speedinvest,ICP 2,7,5,high,auth|app,Marketplaces & Consumer,2025,,United Kingdom,Bringing user-generated content to AR/VR.,"Rival is building a platform that allows users to browse through immersive 3D short-form content in their spatial computing headset, in a similar fashion to how TikTok or Instagram Reels work with conventional videos. Enabling users to produce and distribute 3D experiences via their first-of-its-kind 2D-3D foundational model, Rival enables the creator economy to transition to VR, solving the industry's biggest problem - its lack of content. ‍",http://www.rival.tech,https://www.speedinvest.com/portfolio/
sangti.tech,Sangti,antler,ICP 2,7,5,high,api|app,Energy and ClimateTech,2023,,India,"Sangti is a Logistics focused climate tech platform providing tools and capabilities for companies to measure their shipment emissions, identify actions to decarbonize and activate low-carbon delivery options.","Sangti is a Logistics focused climate tech platform providing tools and capabilities for companies to measure their shipment emissions, identify actions to decarbonize and activate low-carbon delivery options.",https://sangti.tech/home,https://www.antler.co/portfolio
satellica.io,Satellica,antler,ICP 2,7,5,high,api|app,B2B Software,2025,,Canada,AI Infrastructure for Customer-Driven Decisions,AI Infrastructure for Customer-Driven Decisions,https://www.satellica.io,https://www.antler.co/portfolio
sona.is,Sona,speedinvest,ICP 2,7,5,high,api|app,Growth,2021,,United Kingdom,Workforce management built for frontline workers.,"Sona’s mission is to put technology in the hands of frontline staff that transforms how they manage their work and engage with their employer. Designed for the specific needs of modern frontline workplaces, Sona’s employee app combines powerful productivity tools with a sleek, simple and intuitive user experience. ‍ Features include live schedule view, absence management, instant messaging, and Open Shifts, an innovative shift booking platform matching shift vacancies with employees willing to take on more hours. Trailblazing organisations across health and social care, retail, and the third sector are revolutionising the way they manage, engage and retain their staff.",https://www.sona.is/,https://www.speedinvest.com/portfolio/
sparkel.io,Sparkel,antler,ICP 2,7,5,high,api|app,Real Estate and PropTech,2021,,Norway,Sparkel is a collaborative web platform where building materials are ordered directly from the design.,Sparkel is a collaborative web platform where building materials are ordered directly from the design.,https://sparkel.io,https://www.antler.co/portfolio
speechblubs.com,BlubBlub,speedinvest,ICP 2,7,5,high,api|app,Health & Bio,2017,,United States of America,Video modeling and gamified activities to help children improve their speech and language skills.,"Speech therapists still assign homework on sheets of paper, because the industry has not yet been digitized. BlubBlub decided to change this by introducing its video app, which triggers sounds and words recorded by children and for children, helping them to practice in their specific language to address their specific speech problem. ‍ BlubBlub connects children, therapists and parents on one platform to ensure everyone plays a role in each child's progress.",https://speechblubs.com/,https://www.speedinvest.com/portfolio/
spun.global,SPUN,antler,ICP 2,7,5,high,api|dashboard,ConsumerTech,2024,,Indonesia,Streamlining visa creation with AI & automation for a more delightful global mobility,Streamlining visa creation with AI & automation for a more delightful global mobility,https://spun.global,https://www.antler.co/portfolio
stance.health,Stance Health,antler,ICP 2,7,5,high,api|dashboard,Health and BioTech,2023,,India,"Stance is building India’s first omnichannel, tech-enabled MSK platform; guiding users from pain through recovery to performance with structured, evidence-based, and data-backed care.","Stance is building India’s first omnichannel, tech-enabled MSK platform; guiding users from pain through recovery to performance with structured, evidence-based, and data-backed care.",https://www.stance.health,https://www.antler.co/portfolio
steuerboard.net,Steuerboard,htgf,ICP 1,7,5,high,auth|app,"",,,Germany,,,https://steuerboard.net/,https://www.htgf.de/en/portfolio/
tabula.de,Tabula,project_a,ICP 1,7,5,high,api|app,"",Pre-Seed,,Berlin,Superpowers for accountants,,https://tabula.de/en,https://www.project-a.vc/companies
taxscouts.com,TaxScouts,speedinvest,ICP 2,7,5,high,auth|app,Exits,2018,,United Kingdom,"Personal income tax autopilot enabling simplicity, automation, and speed.","TaxScouts (aquired by Taxfix in 2024) simplifies tax assessment and filing. ‍ The company has built the automation required to calculate, assess and reliably file personal income tax for non-standard incomes including professional freelancers, landlords, high earners and more.",https://taxscouts.com/,https://www.speedinvest.com/portfolio/
traderepublic.com,Trade Republic,project_a,ICP 1,7,5,high,api|app,"",Series A,,Berlin,Germany's first mobile and commission-free broker,,https://traderepublic.com/,https://www.project-a.vc/companies
traide.ai,traide,htgf,ICP 1,7,5,high,api|app,"",,,Germany,,,http://www.traide.ai,https://www.htgf.de/en/portfolio/
trubuild.io,TruBuild,antler,ICP 2,7,5,high,api|app,Real Estate and PropTech,2024,,Saudi Arabia,AI-powered pre-construction platform leveraging Large Language Models to draft and review contracts and RFPs.,AI-powered pre-construction platform leveraging Large Language Models to draft and review contracts and RFPs.,https://www.trubuild.io/,https://www.antler.co/portfolio
trylastminute.com,LastMinute,antler,ICP 2,7,5,high,api|app,Health and BioTech,2024,,US,AI-driven healthcare staffing automation platform,AI-driven healthcare staffing automation platform,https://trylastminute.com/,https://www.antler.co/portfolio
useoffer.ai,Offer,antler,ICP 2,7,5,high,api|app,Real Estate and PropTech,2023,,US,"We are on a mission to make a home purchase as easy as the click of a button. Offer is a mobile-first transaction management platform that automates the home buying process for realtors, buyers, and sellers, enabling faster close times and better purchase experiences.","We are on a mission to make a home purchase as easy as the click of a button. Offer is a mobile-first transaction management platform that automates the home buying process for realtors, buyers, and sellers, enabling faster close times and better purchase experiences.",https://www.useoffer.ai/,https://www.antler.co/portfolio
virtualq.io,virtualQ,htgf,ICP 1,7,5,high,api|dashboard,"",,,Germany,,,https://virtualq.io/,https://www.htgf.de/en/portfolio/
waypointcommodities.com,Waypoint,project_a,ICP 2,7,5,high,api|app,"",Seed,,London,The international platform for fertilisers & commodity chemicals,,https://www.waypointcommodities.com/,https://www.project-a.vc/companies
youth-healthtech.com,Youth Health Tech,antler,ICP 1,7,5,high,api|dashboard,Health and BioTech,2023,,Germany,Full health checkups in less than 2 minutes.,Full health checkups in less than 2 minutes.,https://www.youth-healthtech.com,https://www.antler.co/portfolio
znit.ai,ZNIT,antler,ICP 2,7,5,high,api|app,Energy and ClimateTech,2024,,Brazil,ZNIT.ai is a digital platform that integrates sustainable impact in the world with technological innovation.,ZNIT.ai is a digital platform that integrates sustainable impact in the world with technological innovation.,https://www.znit.ai,https://www.antler.co/portfolio
aica.tech,AICA,htgf,ICP 1,7,4,high,docs|status,"",,,Germany,,,https://www.aica.tech/,https://www.htgf.de/en/portfolio/
aignostics.com,Aignostics,htgf,ICP 1,7,4,high,platform|status,"",,,Germany,,,https://www.aignostics.com/,https://www.htgf.de/en/portfolio/
amboss.com,Amboss,project_a,ICP 1,7,4,high,auth|status,"",Private Equity,,Berlin,Medical knowledge you can rely on,,https://www.amboss.com/,https://www.project-a.vc/companies
connect.finleap.com,finleap connect,htgf,ICP 1,7,4,high,docs|status,"",,,Germany,,,https://connect.finleap.com/,https://www.htgf.de/en/portfolio/
ellipsus.com,Ellipsus,speedinvest,ICP 1,7,4,high,auth|status,Marketplaces & Consumer,2023,,Germany,Making it easy for anyone to write together.,"Ellipsus is helping a new generation of writers create culture together. The writing tool—which combines the best of modern text editors with the granular version control championed by Git—aims to thread collaboration through every stage of writing, editing, and publishing. Founded in late 2022, Ellipsus is currently in private beta testing.",http://ellipsus.com,https://www.speedinvest.com/portfolio/
fiatrepublic.com,Fiat Republic,speedinvest,ICP 2,7,4,high,docs|status,Fintech & DeFi,2021,,United Kingdom,"A purpose-built, fiat-as-a-service platform to solve fiat access challenges for crypto platforms.","Fiat Republic is on a mission to democratize fiat access for the Web3 economy. Fiat access is a systemic problem for crypto platforms and therefore requires a systemic solution. With our developer-first API, you can easily access everything you need to deliver better fiat experiences to your users and treasury teams. We’re unlocking and aggregating an ever increasing number of fiat rails with local and global tier-1 banks. Fiat Republic is able to give crypto platforms reliable access to best-in-class fiat products, all via a single API. We have developed a compliance-first approach that minimises friction in the on-ramp and off-ramp fiat-crypto flows. Our technology is augmented by the Fiat Republic Consortium. We’re building a coalition of crypto platforms to create a united voice, enabling us to continually add tier-1 global and local banking partners and have a seat at the table with regulators, to shape and influence the future rules that govern the space.",https://fiatrepublic.com/,https://www.speedinvest.com/portfolio/
gilytics.com,Gilytics,htgf,ICP 1,7,4,high,docs|status,"",,,Germany,,,https://gilytics.com/,https://www.htgf.de/en/portfolio/
grandcentrix.net,Grandcentrix (Exit),htgf,ICP 1,7,4,high,docs|status,"",,,Germany,,,https://www.grandcentrix.net,https://www.htgf.de/en/portfolio/
gridscale.io,gridscale,htgf,ICP 1,7,4,high,api|status,"",,,Germany,,,https://gridscale.io/,https://www.htgf.de/en/portfolio/
hexafarms.com,hexafarms,speedinvest,ICP 1,7,4,high,api|status,Climate Tech & Industrial Tech,2024,,Germany,AI-powered SaaS solution enabling commercial food producers to track and predict their production capacity in real time.,"Greenhouses and indoor farms are able to grow high-quality produce year-round and are becoming the backbone of global food production. However, they struggle to keep up with increasing prices on all levels- energy, labor, and operations. ‍ Using AI models trained to understand plant biology at a commercial scale, hexafarms provides actionable insights and forecasts production capacity weeks in advance. They help growers increase their bottom line profit margins by up to 30% by reducing crop loss and manual inspections. Based in Berlin, the company currently serves growers across the EU.",https://www.hexafarms.com/,https://www.speedinvest.com/portfolio/
materialsnexus.com,Materials Nexus,htgf,ICP 1,7,4,high,auth|status,"",,,Germany,,,https://www.materialsnexus.com/,https://www.htgf.de/en/portfolio/
quix.io,Quix,project_a,ICP 2,7,4,high,docs|status,"",Seed,,London,Data streaming analytics platform,,https://quix.io/,https://www.project-a.vc/companies
soley.io,Soley,htgf,ICP 1,7,4,high,api|status,"",,,Germany,,,https://www.soley.io,https://www.htgf.de/en/portfolio/
venly.io,Venly,htgf,ICP 1,7,4,high,docs|status,"",,,Germany,,,https://www.venly.io/,https://www.htgf.de/en/portfolio/
vyro.co,Vyro,antler,ICP 2,7,4,high,developers|status,B2B Software,2021,,Australia,Vyro is an AI-powered automotive SaaS platform helping manufacturers and dealers around the world to sell smarter.,Vyro is an AI-powered automotive SaaS platform helping manufacturers and dealers around the world to sell smarter.,https://www.vyro.co,https://www.antler.co/portfolio
abhi.com.pk,Abhi,speedinvest,ICP 2,7,3,high,api,"Middle East, Africa & Beyond",2022,,Pakistan,Pakistan's first financial wellness platform focused on democratizing credit for both individuals and businesses.,"Founded in 2021, Abhi is building practical financial infrastructure for emerging markets. As a next-generation neobank, it provides Earned Wage Access and flexible SME financing that give workers and businesses quicker, more reliable access to liquidity. The model solves everyday cash-flow challenges and makes essential financial services easier to reach. Abhi also became the first MENAP-based startup to receive the World Economic Forum’s Technology Pioneer Award.",https://abhi.com.pk/,https://www.speedinvest.com/portfolio/
adtriba.com,Adtriba,htgf,ICP 1,7,3,high,console,"",,,Germany,,,https://www.adtriba.com/,https://www.htgf.de/en/portfolio/
agro.club,Agro.Club,speedinvest,ICP 2,7,3,high,api,"Middle East, Africa & Beyond",2020,,United States of America,Two-sided agricultural marketplace with embedded financial services.,"Agro.Club is digitizing the global agricultural value chain by connecting input suppliers, grain buyers, and farmers through a comprehensive digital ecosystem, aiming for greater transparency and efficiency in supply management. ‍ The platform offers essential digital services like e-commerce, grain procurement, and business intelligence. It also provides embedded financial solutions, including factoring and credit, directly within transactions, helping stabilize cash flow, expand capital access for agricultural partners, and simplifies complex supply chain interactions.",https://agro.club/,https://www.speedinvest.com/portfolio/
all3dp.com,All3DP,htgf,ICP 1,7,3,high,auth,"",,,Germany,,,https://www.all3dp.com,https://www.htgf.de/en/portfolio/
autoaid.de,Autoaid,htgf,ICP 1,7,3,high,developers,"",,,Germany,,,https://www.autoaid.de/,https://www.htgf.de/en/portfolio/
banxware.com,Banxware,htgf,ICP 1,7,3,high,developers,"",,,Germany,,,https://www.banxware.com/,https://www.htgf.de/en/portfolio/
baobab.io,Baobab,project_a,ICP 1,7,3,high,auth,"",Seed,,Cologne,Cyber insurance for SMBs,,https://www.baobab.io/,https://www.project-a.vc/companies
brille24.de,Brille24,b2venture,ICP 1,7,3,high,api,Consumer|Trade Sale,2015,,Germany,Brille24 is the leading online optician in the German-speaking countries and offers about 4700 models of glasses. Brille24 was acquired by EssilorLuxottica in 2019 as part of the group’s expansion in digital eyewear retail.,Brille24 is the leading online optician in the German-speaking countries and offers about 4700 models of glasses. Brille24 was acquired by EssilorLuxottica in 2019 as part of the group’s expansion in digital eyewear retail.,https://www.brille24.de/,https://www.b2venture.vc/portfolio
cautio.in,Cautio,antler,ICP 2,7,3,high,api,B2B Software,2024,,India,"Developing an accessible, service-based dash cam platform for India’s vehicle ecosystem.","Developing an accessible, service-based dash cam platform for India’s vehicle ecosystem.",https://cautio.in,https://www.antler.co/portfolio
chromotek.com,ChromoTek (Exit),htgf,ICP 1,7,3,high,api,"",,,Germany,,,https://www.chromotek.com/,https://www.htgf.de/en/portfolio/
clausematch.com,ClauseMatch,speedinvest,ICP 2,7,3,high,developers,AI & Infra,2017,,United Kingdom,Real-time document editing and collaboration for highly regulated industries.,"Evolve with compliance. The award-winning ClauseMatch policy management, regulatory change management and compliance SaaS platform automates time-sucking tasks, organizes your data and makes collaboration and knowledge-sharing a breeze. ‍",http://www.clausematch.com/,https://www.speedinvest.com/portfolio/
covalo.com,Covalo,htgf,ICP 1,7,3,high,api,"",,,Germany,,,https://www.covalo.com,https://www.htgf.de/en/portfolio/
crealytics.com,Crealytics,htgf,ICP 1,7,3,high,docs,"",,,Germany,,,https://crealytics.com/,https://www.htgf.de/en/portfolio/
ctrl-s.io,ctrl+s,htgf,ICP 1,7,3,high,auth,"",,,Germany,,,http://www.ctrl-s.io/,https://www.htgf.de/en/portfolio/
cybus.io,Cybus,b2venture,ICP 1,7,3,high,docs,Smart Manufacturing|BI & Analytics,2019,,Germany,Cybus is an industrial IoT company that specializes in connectivity and architectures for smart factories.,Cybus is an industrial IoT company that specializes in connectivity and architectures for smart factories.,https://www.cybus.io/en/,https://www.b2venture.vc/portfolio
datavirtuality.com,Data Virtuality,htgf,ICP 1,7,3,high,docs,"",,,Germany,,,https://www.datavirtuality.com/en/,https://www.htgf.de/en/portfolio/
dayladau.com,Dayladau,antler,ICP 2,7,3,high,api,ConsumerTech,2024,,Vietnam,Dayladau is the leading Staycation booking platform,Dayladau is the leading Staycation booking platform,https://dayladau.com,https://www.antler.co/portfolio
emereg.com,Emereg,antler,ICP 2,7,3,high,api,B2B Software,2023,,Singapore,Browser infrastructure for agentic AI and reliable process automation.,Browser infrastructure for agentic AI and reliable process automation.,https://emereg.com/,https://www.antler.co/portfolio
emteria.com,Emteria,htgf,ICP 1,7,3,high,api,"",,,Germany,,,https://emteria.com/,https://www.htgf.de/en/portfolio/
eunice.ai,Eunice,speedinvest,ICP 2,7,3,high,api,Deep Tech,2022,,United Kingdom,Bridging data and action to empower the sustainable development of Web3 and Crypto.,"Eunice is an AI fintech company solving B2B challenges in digital assets. Their first product is digital asset due diligence and monitoring to help financial institutions, regulators, and businesses navigate the complexities of the digital asset space. Powered by a proprietary knowledge base, Eunice’s platform enables token classification, risk analysis, and asset disclosure requirements. ‍ With a mission to bring transparency to the digital asset industry, Eunice builds products that drive regulatory clarity and operational efficiency, intending to accelerate the mainstream adoption of digital assets.",https://www.eunice.ai/,https://www.speedinvest.com/portfolio/
exelonix.com,exelonix,htgf,ICP 1,7,3,high,api,"",,,Germany,,,https://www.exelonix.com/,https://www.htgf.de/en/portfolio/
flaconi.de,flaconi,b2venture,ICP 1,7,3,high,api,Consumer|Trade Sale,2012,,Germany,"Since July 2011, the premium online perfumery flaconi has been offering an extensive selection of perfumes and beauty products.","Since July 2011, the premium online perfumery flaconi has been offering an extensive selection of perfumes and beauty products.",https://www.flaconi.de/,https://www.b2venture.vc/portfolio
flockke.xyz,Flockke,antler,ICP 2,7,3,high,api,B2B Software,2022,,Singapore,Flockke is an enterprise-grade platform for creating Web3-powered brand membership and loyalty programmes.,Flockke is an enterprise-grade platform for creating Web3-powered brand membership and loyalty programmes.,https://www.flockke.xyz/,https://www.antler.co/portfolio
flowingbee.com,Flowing Bee,antler,ICP 2,7,3,high,auth,B2B Software,2024,,Australia,"Flowing Bee makes marketing strategy, execution, and measurement better, faster, and cheaper using an innovative AI platform and advanced behavioural change technology","Flowing Bee makes marketing strategy, execution, and measurement better, faster, and cheaper using an innovative AI platform and advanced behavioural change technology",https://flowingbee.com,https://www.antler.co/portfolio
frontcover.io,Frontcover,antler,ICP 2,7,3,high,docs,ConsumerTech,2024,,Australia,A platform designed for community managers to grow vibrant communities,A platform designed for community managers to grow vibrant communities,https://frontcover.io,https://www.antler.co/portfolio
genow.ai,Genow,htgf,ICP 1,7,3,high,docs,"",,,Germany,,,https://www.genow.ai,https://www.htgf.de/en/portfolio/
getmundi.app,Mundi,speedinvest,ICP 2,7,3,high,api,Fintech & DeFi,2024,,Turkey,"Treasury-as-a-Service platform for companies without dedicated treasury teams to optimize funds in high-yield, low-risk financial products.","Mundi simplifies access to high-yield savings accounts by connecting users to 15+ Turkish banks through a single investment platform. With one-click access to overnight and long-term savings accounts for TRY and FX deposits, Mundi enables effortless, automated working capital management. Beyond savings accounts, users can dynamically allocate funds to low-risk financial products, including money market funds (MMFs) and overnight repo agreements, all within Mundi’s seamless investment platform. ‍",https://www.getmundi.app/,https://www.speedinvest.com/portfolio/
getspaces.com,GetSpaces,antler,ICP 2,7,3,high,api,Real Estate and PropTech,2022,,Singapore,GetSpaces radically improves the commercial leasing journey by connecting spaces with businesses and on-boarding them to an end-to-end platform.,GetSpaces radically improves the commercial leasing journey by connecting spaces with businesses and on-boarding them to an end-to-end platform.,https://getspaces.com,https://www.antler.co/portfolio
graswald3d.com,Graswald,htgf,ICP 1,7,3,high,auth,"",,,Germany,,,https://www.graswald3d.com/ ,https://www.htgf.de/en/portfolio/
graylog.org,Graylog,htgf,ICP 1,7,3,high,docs,"",,,Germany,,,https://www.graylog.org/,https://www.htgf.de/en/portfolio/
groupr.co,Groupr,antler,ICP 2,7,3,high,api,ConsumerTech,2024,,US,Predictive bulk delivery platform providing affordable necessities to low-income households spending $130B annually.,Predictive bulk delivery platform providing affordable necessities to low-income households spending $130B annually.,https://www.groupr.co/,https://www.antler.co/portfolio
industrial-technology-and-witchcraft.com,Industrial Technology and Witchcraft,htgf,ICP 1,7,3,high,api,"",,,Germany,,,https://www.industrial-technology-and-witchcraft.com/,https://www.htgf.de/en/portfolio/
